fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
28,台北市,109/07/02,2020,7,四,2,N,0.63468
28,台北市,109/07/02,2020,7,四,3,N,0.39837
28,台北市,109/07/02,2020,7,四,4,N,0.4731
28,台北市,109/07/02,2020,7,四,5,N,0.38525
28,台北市,109/07/02,2020,7,四,6,N,0.41683
28,台北市,109/07/02,2020,7,四,7,N,0.3629
28,台北市,109/07/02,2020,7,四,8,N,0.6207
28,台北市,109/07/02,2020,7,四,9,N,0.22743
28,台北市,109/07/02,2020,7,四,10,N,0.3031
28,台北市,109/07/03,2020,7,五,9,N,0.20655
28,台北市,109/07/03,2020,7,五,10,N,0.30888
28,台北市,109/07/03,2020,7,五,11,N,0.3065
28,台北市,109/07/03,2020,7,五,12,N,0.22507
28,台北市,109/07/03,2020,7,五,13,N,0.27743
28,台北市,109/07/03,2020,7,五,14,N,0.4503
28,台北市,109/07/03,2020,7,五,15,N,0.4012
28,台北市,109/07/03,2020,7,五,16,N,0.2533
28,台北市,109/07/03,2020,7,五,17,N,0.31218
28,台北市,109/07/03,2020,7,五,18,N,0.5239
28,台北市,109/07/03,2020,7,五,19,N,0.54723
28,台北市,109/07/03,2020,7,五,20,N,0.6738
28,台北市,109/07/03,2020,7,五,21,N,1.3299
28,台北市,109/07/03,2020,7,五,22,N,1.47983
28,台北市,109/07/03,2020,7,五,23,N,1.56847
28,台北市,109/07/04,2020,7,六,0,Y,1.3209
28,台北市,109/07/04,2020,7,六,1,Y,1.42893
28,台北市,109/07/04,2020,7,六,2,Y,1.293
28,台北市,109/07/04,2020,7,六,3,Y,0.68303
28,台北市,109/07/04,2020,7,六,4,Y,0.6532
28,台北市,109/07/04,2020,7,六,5,Y,0.48045
28,台北市,109/07/04,2020,7,六,6,Y,0.4063
28,台北市,109/07/04,2020,7,六,7,Y,0.5341
28,台北市,109/07/04,2020,7,六,8,Y,0.64195
28,台北市,109/07/04,2020,7,六,9,Y,0.59635
28,台北市,109/07/04,2020,7,六,10,Y,0.62595
28,台北市,109/07/04,2020,7,六,11,Y,0.72745
28,台北市,109/07/04,2020,7,六,12,Y,1.1487
28,台北市,109/07/04,2020,7,六,13,Y,0.9268
28,台北市,109/07/04,2020,7,六,14,Y,0.85625
28,台北市,109/07/04,2020,7,六,15,Y,0.65955
28,台北市,109/07/04,2020,7,六,16,Y,0.76743
28,台北市,109/07/04,2020,7,六,17,Y,0.59723
28,台北市,109/07/04,2020,7,六,18,Y,0.81343
28,台北市,109/07/04,2020,7,六,19,Y,0.64783
28,台北市,109/07/04,2020,7,六,20,Y,0.57633
28,台北市,109/07/04,2020,7,六,21,Y,0.8643
28,台北市,109/07/04,2020,7,六,22,Y,0.49645
28,台北市,109/07/04,2020,7,六,23,Y,0.90303
28,台北市,109/07/05,2020,7,日,0,Y,1.0886
28,台北市,109/07/05,2020,7,日,1,Y,1.09073
28,台北市,109/07/05,2020,7,日,2,Y,1.0839
28,台北市,109/07/05,2020,7,日,3,Y,0.89377
28,台北市,109/07/05,2020,7,日,4,Y,1.1042
28,台北市,109/07/05,2020,7,日,5,Y,0.69087
28,台北市,109/07/05,2020,7,日,6,Y,0.59108
28,台北市,109/07/05,2020,7,日,7,Y,0.6718
28,台北市,109/07/05,2020,7,日,8,Y,0.51653
28,台北市,109/07/05,2020,7,日,9,Y,0.97233
28,台北市,109/07/05,2020,7,日,10,Y,0.63967
28,台北市,109/07/05,2020,7,日,11,Y,0.5332
28,台北市,109/07/05,2020,7,日,12,Y,0.50858
28,台北市,109/07/05,2020,7,日,13,Y,0.6367
28,台北市,109/07/05,2020,7,日,14,Y,0.69833
28,台北市,109/07/05,2020,7,日,15,Y,0.55913
28,台北市,109/07/05,2020,7,日,16,Y,0.91218
28,台北市,109/07/05,2020,7,日,17,Y,0.86353
28,台北市,109/07/05,2020,7,日,18,Y,0.63743
28,台北市,109/07/05,2020,7,日,19,Y,0.67975
28,台北市,109/07/05,2020,7,日,20,Y,0.83008
28,台北市,109/07/05,2020,7,日,21,Y,1.2071
28,台北市,109/07/05,2020,7,日,22,Y,1.28193
28,台北市,109/07/05,2020,7,日,23,Y,1.5892
28,台北市,109/07/06,2020,7,一,0,N,1.69873
28,台北市,109/07/06,2020,7,一,1,N,0.90033
28,台北市,109/07/06,2020,7,一,2,N,0.91163
28,台北市,109/07/06,2020,7,一,3,N,0.92768
28,台北市,109/07/06,2020,7,一,4,N,0.6672
28,台北市,109/07/06,2020,7,一,5,N,0.6194
28,台北市,109/07/06,2020,7,一,6,N,0.69473
28,台北市,109/07/06,2020,7,一,7,N,0.84028
28,台北市,109/07/06,2020,7,一,8,N,0.6831
28,台北市,109/07/06,2020,7,一,9,N,0.64405
28,台北市,109/07/06,2020,7,一,10,N,0.59098
28,台北市,109/07/06,2020,7,一,11,N,0.62188
28,台北市,109/07/06,2020,7,一,12,N,0.6546
28,台北市,109/07/06,2020,7,一,13,N,0.45468
28,台北市,109/07/06,2020,7,一,14,N,0.48455
28,台北市,109/07/06,2020,7,一,15,N,0.34853
28,台北市,109/07/06,2020,7,一,16,N,0.79503
28,台北市,109/07/06,2020,7,一,17,N,0.7582
28,台北市,109/07/06,2020,7,一,18,N,0.66405
28,台北市,109/07/06,2020,7,一,19,N,0.46988
28,台北市,109/07/06,2020,7,一,20,N,0.62985
28,台北市,109/07/06,2020,7,一,21,N,1.69348
28,台北市,109/07/06,2020,7,一,22,N,1.53555
28,台北市,109/07/06,2020,7,一,23,N,1.0758
28,台北市,109/07/07,2020,7,二,0,N,1.33113
28,台北市,109/07/07,2020,7,二,1,N,1.01295
28,台北市,109/07/07,2020,7,二,2,N,0.89475
28,台北市,109/07/07,2020,7,二,3,N,0.714
28,台北市,109/07/07,2020,7,二,4,N,0.6959
28,台北市,109/07/07,2020,7,二,5,N,0.5793
28,台北市,109/07/07,2020,7,二,6,N,0.62238
28,台北市,109/07/07,2020,7,二,7,N,0.64688
28,台北市,109/07/07,2020,7,二,8,N,0.35908
28,台北市,109/07/07,2020,7,二,9,N,0.29707
28,台北市,109/07/07,2020,7,二,10,N,0.25207
28,台北市,109/07/07,2020,7,二,11,N,0.3208
28,台北市,109/07/07,2020,7,二,12,N,0.3618
28,台北市,109/07/07,2020,7,二,13,N,0.3318
28,台北市,109/07/07,2020,7,二,14,N,0.31573
28,台北市,109/07/07,2020,7,二,15,N,0.2081
28,台北市,109/07/07,2020,7,二,16,N,0.3304
28,台北市,109/07/07,2020,7,二,17,N,0.32987
28,台北市,109/07/07,2020,7,二,18,N,0.54117
28,台北市,109/07/07,2020,7,二,19,N,0.5238
28,台北市,109/07/07,2020,7,二,20,N,1.14375
28,台北市,109/07/07,2020,7,二,21,N,1.58775
28,台北市,109/07/07,2020,7,二,22,N,1.37707
28,台北市,109/07/07,2020,7,二,23,N,2.02977
28,台北市,109/07/08,2020,7,三,0,N,1.18378
28,台北市,109/07/08,2020,7,三,1,N,1.1753
28,台北市,109/07/08,2020,7,三,2,N,0.8225
28,台北市,109/07/08,2020,7,三,3,N,0.7026
28,台北市,109/07/08,2020,7,三,4,N,0.63173
28,台北市,109/07/08,2020,7,三,5,N,0.5375
28,台北市,109/07/08,2020,7,三,6,N,0.6644
28,台北市,109/07/08,2020,7,三,7,N,0.54625
28,台北市,109/07/08,2020,7,三,8,N,0.6803
28,台北市,109/07/08,2020,7,三,9,N,0.5969
28,台北市,109/07/08,2020,7,三,10,N,0.61243
28,台北市,109/07/08,2020,7,三,11,N,0.62795
28,台北市,109/07/08,2020,7,三,12,N,0.6464
28,台北市,109/07/08,2020,7,三,13,N,0.704
28,台北市,109/07/08,2020,7,三,14,N,0.712
28,台北市,109/07/08,2020,7,三,15,N,0.57725
28,台北市,109/07/08,2020,7,三,16,N,0.5095
28,台北市,109/07/08,2020,7,三,17,N,0.36318
28,台北市,109/07/08,2020,7,三,18,N,0.72825
28,台北市,109/07/08,2020,7,三,19,N,0.55525
28,台北市,109/07/08,2020,7,三,20,N,0.57185
28,台北市,109/07/08,2020,7,三,21,N,1.64248
28,台北市,109/07/08,2020,7,三,22,N,1.21135
28,台北市,109/07/08,2020,7,三,23,N,1.68223
28,台北市,109/07/09,2020,7,四,0,N,1.13535
28,台北市,109/07/09,2020,7,四,1,N,1.15477
28,台北市,109/07/09,2020,7,四,2,N,0.93657
28,台北市,109/07/09,2020,7,四,3,N,0.8346
28,台北市,109/07/09,2020,7,四,4,N,0.67825
28,台北市,109/07/09,2020,7,四,5,N,0.56377
28,台北市,109/07/09,2020,7,四,6,N,0.47803
28,台北市,109/07/09,2020,7,四,7,N,0.5866
28,台北市,109/07/09,2020,7,四,8,N,0.5259
28,台北市,109/07/09,2020,7,四,9,N,0.52623
28,台北市,109/07/09,2020,7,四,10,N,0.42668
28,台北市,109/07/09,2020,7,四,11,N,0.52263
28,台北市,109/07/09,2020,7,四,12,N,0.48775
28,台北市,109/07/09,2020,7,四,13,N,0.73233
28,台北市,109/07/09,2020,7,四,14,N,0.5835
28,台北市,109/07/09,2020,7,四,15,N,0.5373
28,台北市,109/07/09,2020,7,四,16,N,0.47768
28,台北市,109/07/09,2020,7,四,17,N,0.53715
28,台北市,109/07/09,2020,7,四,18,N,1.0385
28,台北市,109/07/09,2020,7,四,19,N,0.60373
28,台北市,109/07/09,2020,7,四,20,N,0.87765
28,台北市,109/07/09,2020,7,四,21,N,1.03315
28,台北市,109/07/09,2020,7,四,22,N,1.56733
28,台北市,109/07/09,2020,7,四,23,N,1.75265
28,台北市,109/07/10,2020,7,五,0,N,1.43103
28,台北市,109/07/10,2020,7,五,1,N,0.9463
28,台北市,109/07/10,2020,7,五,2,N,0.8953
28,台北市,109/07/10,2020,7,五,3,N,0.69593
28,台北市,109/07/10,2020,7,五,4,N,0.68055
28,台北市,109/07/10,2020,7,五,5,N,0.9055
28,台北市,109/07/10,2020,7,五,6,N,0.95755
28,台北市,109/07/10,2020,7,五,7,N,0.63837
28,台北市,109/07/10,2020,7,五,8,N,0.49523
28,台北市,109/07/10,2020,7,五,9,N,0.66803
28,台北市,109/07/10,2020,7,五,10,N,0.6683
28,台北市,109/07/10,2020,7,五,11,N,0.7673
28,台北市,109/07/10,2020,7,五,12,N,0.838
28,台北市,109/07/10,2020,7,五,13,N,0.7871
28,台北市,109/07/10,2020,7,五,14,N,0.6813
28,台北市,109/07/10,2020,7,五,15,N,0.6836
28,台北市,109/07/10,2020,7,五,16,N,0.88795
28,台北市,109/07/10,2020,7,五,17,N,0.70665
28,台北市,109/07/10,2020,7,五,18,N,0.87587
28,台北市,109/07/10,2020,7,五,19,N,1.0721
28,台北市,109/07/10,2020,7,五,20,N,0.70247
28,台北市,109/07/10,2020,7,五,21,N,0.83293
28,台北市,109/07/10,2020,7,五,22,N,0.975
28,台北市,109/07/10,2020,7,五,23,N,1.1441
28,台北市,109/07/11,2020,7,六,0,Y,1.28353
28,台北市,109/07/11,2020,7,六,1,Y,1.60295
28,台北市,109/07/11,2020,7,六,2,Y,1.84417
28,台北市,109/07/11,2020,7,六,3,Y,1.1025
28,台北市,109/07/11,2020,7,六,4,Y,0.61517
28,台北市,109/07/11,2020,7,六,5,Y,0.5836
28,台北市,109/07/11,2020,7,六,6,Y,0.65353
28,台北市,109/07/11,2020,7,六,7,Y,0.87577
28,台北市,109/07/11,2020,7,六,8,Y,0.7345
28,台北市,109/07/11,2020,7,六,9,Y,0.71467
28,台北市,109/07/11,2020,7,六,10,Y,0.62753
28,台北市,109/07/11,2020,7,六,11,Y,0.67267
28,台北市,109/07/11,2020,7,六,12,Y,0.63097
28,台北市,109/07/11,2020,7,六,13,Y,0.41003
28,台北市,109/07/11,2020,7,六,14,Y,0.5014
28,台北市,109/07/11,2020,7,六,15,Y,0.73747
28,台北市,109/07/11,2020,7,六,16,Y,0.94075
28,台北市,109/07/11,2020,7,六,17,Y,1.13383
28,台北市,109/07/11,2020,7,六,18,Y,1.10837
28,台北市,109/07/11,2020,7,六,19,Y,0.74623
28,台北市,109/07/11,2020,7,六,20,Y,0.91098
28,台北市,109/07/11,2020,7,六,21,Y,0.72567
28,台北市,109/07/11,2020,7,六,22,Y,0.82763
28,台北市,109/07/11,2020,7,六,23,Y,0.93505
28,台北市,109/07/12,2020,7,日,0,Y,0.97845
28,台北市,109/07/12,2020,7,日,1,Y,0.9573
28,台北市,109/07/12,2020,7,日,2,Y,0.96458
28,台北市,109/07/12,2020,7,日,3,Y,0.8235
28,台北市,109/07/12,2020,7,日,4,Y,0.78437
28,台北市,109/07/12,2020,7,日,5,Y,0.78007
28,台北市,109/07/12,2020,7,日,6,Y,0.7544
28,台北市,109/07/12,2020,7,日,7,Y,0.49087
28,台北市,109/07/12,2020,7,日,8,Y,0.5985
28,台北市,109/07/12,2020,7,日,9,Y,0.62598
28,台北市,109/07/12,2020,7,日,10,Y,0.91697
28,台北市,109/07/12,2020,7,日,11,Y,0.75703
28,台北市,109/07/12,2020,7,日,12,Y,0.6731
28,台北市,109/07/12,2020,7,日,13,Y,0.71313
28,台北市,109/07/12,2020,7,日,14,Y,0.69765
28,台北市,109/07/12,2020,7,日,15,Y,0.58723
28,台北市,109/07/12,2020,7,日,16,Y,0.66237
28,台北市,109/07/12,2020,7,日,17,Y,0.68727
28,台北市,109/07/12,2020,7,日,18,Y,0.79483
28,台北市,109/07/12,2020,7,日,19,Y,1.19558
28,台北市,109/07/12,2020,7,日,20,Y,1.3115
28,台北市,109/07/12,2020,7,日,21,Y,1.38508
28,台北市,109/07/12,2020,7,日,22,Y,1.94435
28,台北市,109/07/12,2020,7,日,23,Y,1.90263
28,台北市,109/07/13,2020,7,一,0,N,1.19743
28,台北市,109/07/13,2020,7,一,1,N,1.04077
28,台北市,109/07/13,2020,7,一,2,N,1.04837
28,台北市,109/07/13,2020,7,一,3,N,0.68857
28,台北市,109/07/13,2020,7,一,4,N,0.6059
28,台北市,109/07/13,2020,7,一,5,N,0.5406
28,台北市,109/07/13,2020,7,一,6,N,0.68438
28,台北市,109/07/13,2020,7,一,7,N,0.63375
28,台北市,109/07/13,2020,7,一,8,N,0.51723
28,台北市,109/07/13,2020,7,一,9,N,0.4387
28,台北市,109/07/13,2020,7,一,10,N,0.4866
28,台北市,109/07/13,2020,7,一,11,N,0.4824
28,台北市,109/07/13,2020,7,一,12,N,0.7825
28,台北市,109/07/13,2020,7,一,13,N,0.64945
28,台北市,109/07/13,2020,7,一,14,N,0.63713
28,台北市,109/07/13,2020,7,一,15,N,0.6337
28,台北市,109/07/13,2020,7,一,16,N,0.591
28,台北市,109/07/13,2020,7,一,17,N,0.71465
28,台北市,109/07/13,2020,7,一,18,N,0.69653
28,台北市,109/07/13,2020,7,一,19,N,0.59147
28,台北市,109/07/13,2020,7,一,20,N,0.89768
28,台北市,109/07/13,2020,7,一,21,N,1.0139
28,台北市,109/07/13,2020,7,一,22,N,1.36158
28,台北市,109/07/13,2020,7,一,23,N,1.50248
28,台北市,109/07/14,2020,7,二,0,N,1.43405
28,台北市,109/07/14,2020,7,二,1,N,1.33615
28,台北市,109/07/14,2020,7,二,2,N,1.38485
28,台北市,109/07/14,2020,7,二,3,N,0.66798
28,台北市,109/07/14,2020,7,二,4,N,0.6158
28,台北市,109/07/14,2020,7,二,5,N,0.69185
28,台北市,109/07/14,2020,7,二,6,N,0.8264
28,台北市,109/07/14,2020,7,二,7,N,0.62795
28,台北市,109/07/14,2020,7,二,8,N,0.62705
28,台北市,109/07/14,2020,7,二,9,N,0.43628
28,台北市,109/07/14,2020,7,二,10,N,0.43695
28,台北市,109/07/14,2020,7,二,11,N,0.59848
28,台北市,109/07/14,2020,7,二,12,N,0.5168
28,台北市,109/07/14,2020,7,二,13,N,0.57405
28,台北市,109/07/14,2020,7,二,14,N,0.30333
28,台北市,109/07/14,2020,7,二,15,N,0.41613
28,台北市,109/07/14,2020,7,二,16,N,0.26515
28,台北市,109/07/14,2020,7,二,17,N,0.38668
28,台北市,109/07/14,2020,7,二,18,N,0.3479
28,台北市,109/07/14,2020,7,二,19,N,0.77423
28,台北市,109/07/14,2020,7,二,20,N,1.15113
28,台北市,109/07/14,2020,7,二,21,N,1.54935
28,台北市,109/07/14,2020,7,二,22,N,1.56235
28,台北市,109/07/14,2020,7,二,23,N,1.52203
28,台北市,109/07/15,2020,7,三,0,N,1.29227
28,台北市,109/07/15,2020,7,三,1,N,0.94333
28,台北市,109/07/15,2020,7,三,2,N,0.98515
28,台北市,109/07/15,2020,7,三,3,N,0.87333
28,台北市,109/07/15,2020,7,三,4,N,0.70035
28,台北市,109/07/15,2020,7,三,5,N,0.71487
28,台北市,109/07/15,2020,7,三,6,N,0.8315
