fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
18,台北市,109/12/07,2020,12,一,1,N,0.2988
18,台北市,109/12/07,2020,12,一,2,N,0.1907
18,台北市,109/12/07,2020,12,一,3,N,0.0269
18,台北市,109/12/07,2020,12,一,4,N,0.027
18,台北市,109/12/07,2020,12,一,5,N,0.10685
18,台北市,109/12/07,2020,12,一,6,N,0.11388
18,台北市,109/12/07,2020,12,一,7,N,0.04448
18,台北市,109/12/07,2020,12,一,8,N,0.05305
18,台北市,109/12/07,2020,12,一,9,N,0.02715
18,台北市,109/12/07,2020,12,一,10,N,0.02585
18,台北市,109/12/07,2020,12,一,11,N,0.0238
18,台北市,109/12/07,2020,12,一,12,N,0.02383
18,台北市,109/12/07,2020,12,一,13,N,0.0237
18,台北市,109/12/07,2020,12,一,14,N,0.02578
18,台北市,109/12/07,2020,12,一,15,N,0.02378
18,台北市,109/12/07,2020,12,一,16,N,0.02995
18,台北市,109/12/07,2020,12,一,17,N,0.06403
18,台北市,109/12/07,2020,12,一,18,N,0.10963
18,台北市,109/12/07,2020,12,一,19,N,0.05653
18,台北市,109/12/07,2020,12,一,20,N,0.06405
18,台北市,109/12/07,2020,12,一,21,N,0.05625
18,台北市,109/12/07,2020,12,一,22,N,0.05253
18,台北市,109/12/07,2020,12,一,23,N,0.1402
18,台北市,109/12/08,2020,12,二,0,N,0.04423
18,台北市,109/12/08,2020,12,二,1,N,0.06443
18,台北市,109/12/08,2020,12,二,2,N,0.03003
18,台北市,109/12/08,2020,12,二,3,N,0.02713
18,台北市,109/12/08,2020,12,二,4,N,0.02643
18,台北市,109/12/08,2020,12,二,5,N,0.12873
18,台北市,109/12/08,2020,12,二,6,N,0.061
18,台北市,109/12/08,2020,12,二,7,N,0.055
18,台北市,109/12/08,2020,12,二,8,N,0.03833
18,台北市,109/12/08,2020,12,二,9,N,0.05348
18,台北市,109/12/08,2020,12,二,10,N,0.02635
18,台北市,109/12/08,2020,12,二,11,N,0.0242
18,台北市,109/12/08,2020,12,二,12,N,0.0243
