fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
31,台北市,109/07/02,2020,7,四,1,N,0.15845
31,台北市,109/07/02,2020,7,四,2,N,0.13627
31,台北市,109/07/02,2020,7,四,3,N,0.13018
31,台北市,109/07/02,2020,7,四,4,N,0.1342
31,台北市,109/07/02,2020,7,四,5,N,0.1267
31,台北市,109/07/02,2020,7,四,6,N,0.14263
31,台北市,109/07/02,2020,7,四,7,N,0.13368
31,台北市,109/07/02,2020,7,四,8,N,0.2801
31,台北市,109/07/02,2020,7,四,9,N,0.19057
31,台北市,109/07/02,2020,7,四,10,N,0.09067
31,台北市,109/07/03,2020,7,五,9,N,0.0907
31,台北市,109/07/03,2020,7,五,10,N,0.08935
31,台北市,109/07/03,2020,7,五,11,N,0.081
31,台北市,109/07/03,2020,7,五,12,N,0.08168
31,台北市,109/07/03,2020,7,五,13,N,0.12523
31,台北市,109/07/03,2020,7,五,14,N,0.1147
31,台北市,109/07/03,2020,7,五,15,N,0.05757
31,台北市,109/07/03,2020,7,五,16,N,0.02133
31,台北市,109/07/03,2020,7,五,17,N,0.11238
31,台北市,109/07/03,2020,7,五,18,N,0.24548
31,台北市,109/07/03,2020,7,五,19,N,0.1635
31,台北市,109/07/03,2020,7,五,20,N,0.16123
31,台北市,109/07/03,2020,7,五,21,N,0.16433
31,台北市,109/07/03,2020,7,五,22,N,0.18
31,台北市,109/07/03,2020,7,五,23,N,0.28773
31,台北市,109/07/04,2020,7,六,0,Y,0.2245
31,台北市,109/07/04,2020,7,六,1,Y,0.15478
31,台北市,109/07/04,2020,7,六,2,Y,0.14575
31,台北市,109/07/04,2020,7,六,3,Y,0.1357
31,台北市,109/07/04,2020,7,六,4,Y,0.12928
31,台北市,109/07/04,2020,7,六,5,Y,0.12445
31,台北市,109/07/04,2020,7,六,6,Y,0.13005
31,台北市,109/07/04,2020,7,六,7,Y,0.14278
31,台北市,109/07/04,2020,7,六,8,Y,0.16395
31,台北市,109/07/04,2020,7,六,9,Y,0.39655
31,台北市,109/07/04,2020,7,六,10,Y,0.0626
31,台北市,109/07/04,2020,7,六,11,Y,0.06663
31,台北市,109/07/04,2020,7,六,12,Y,0.06685
31,台北市,109/07/04,2020,7,六,13,Y,0.19538
31,台北市,109/07/04,2020,7,六,14,Y,0.186
31,台北市,109/07/04,2020,7,六,15,Y,0.37665
31,台北市,109/07/04,2020,7,六,16,Y,0.2093
31,台北市,109/07/04,2020,7,六,17,Y,0.1262
31,台北市,109/07/04,2020,7,六,18,Y,0.12523
31,台北市,109/07/04,2020,7,六,19,Y,0.01573
31,台北市,109/07/04,2020,7,六,20,Y,0.01735
31,台北市,109/07/04,2020,7,六,21,Y,0.02635
31,台北市,109/07/04,2020,7,六,22,Y,0.07127
31,台北市,109/07/04,2020,7,六,23,Y,0.2974
31,台北市,109/07/05,2020,7,日,0,Y,0.27165
31,台北市,109/07/05,2020,7,日,1,Y,0.16987
31,台北市,109/07/05,2020,7,日,2,Y,0.11677
31,台北市,109/07/05,2020,7,日,3,Y,0.1209
31,台北市,109/07/05,2020,7,日,4,Y,0.1205
31,台北市,109/07/05,2020,7,日,5,Y,0.10093
31,台北市,109/07/05,2020,7,日,6,Y,0.10923
31,台北市,109/07/05,2020,7,日,7,Y,0.1047
31,台北市,109/07/05,2020,7,日,8,Y,0.10745
31,台北市,109/07/05,2020,7,日,9,Y,0.13845
31,台北市,109/07/05,2020,7,日,10,Y,0.233
31,台北市,109/07/05,2020,7,日,11,Y,0.21813
31,台北市,109/07/05,2020,7,日,12,Y,0.23895
31,台北市,109/07/05,2020,7,日,13,Y,0.22917
31,台北市,109/07/05,2020,7,日,14,Y,0.13747
31,台北市,109/07/05,2020,7,日,15,Y,0.30107
31,台北市,109/07/05,2020,7,日,16,Y,0.07067
31,台北市,109/07/05,2020,7,日,17,Y,0.0822
31,台北市,109/07/05,2020,7,日,18,Y,0.3143
31,台北市,109/07/05,2020,7,日,19,Y,0.12593
31,台北市,109/07/05,2020,7,日,20,Y,0.1814
31,台北市,109/07/05,2020,7,日,21,Y,0.21117
31,台北市,109/07/05,2020,7,日,22,Y,0.1393
31,台北市,109/07/05,2020,7,日,23,Y,0.10463
31,台北市,109/07/06,2020,7,一,0,N,0.20198
31,台北市,109/07/06,2020,7,一,1,N,0.14138
31,台北市,109/07/06,2020,7,一,2,N,0.12943
31,台北市,109/07/06,2020,7,一,3,N,0.11428
31,台北市,109/07/06,2020,7,一,4,N,0.11133
31,台北市,109/07/06,2020,7,一,5,N,0.11138
31,台北市,109/07/06,2020,7,一,6,N,0.1019
31,台北市,109/07/06,2020,7,一,7,N,0.14958
31,台北市,109/07/06,2020,7,一,8,N,0.29665
31,台北市,109/07/06,2020,7,一,9,N,0.17063
31,台北市,109/07/06,2020,7,一,10,N,0.18505
31,台北市,109/07/06,2020,7,一,11,N,0.13593
31,台北市,109/07/06,2020,7,一,12,N,0.10363
31,台北市,109/07/06,2020,7,一,13,N,0.20383
31,台北市,109/07/06,2020,7,一,14,N,0.05905
31,台北市,109/07/06,2020,7,一,15,N,0.08905
31,台北市,109/07/06,2020,7,一,16,N,0.0234
31,台北市,109/07/06,2020,7,一,17,N,0.0428
31,台北市,109/07/06,2020,7,一,18,N,0.10943
31,台北市,109/07/06,2020,7,一,19,N,0.32285
31,台北市,109/07/06,2020,7,一,20,N,0.1227
31,台北市,109/07/06,2020,7,一,21,N,0.11495
31,台北市,109/07/06,2020,7,一,22,N,0.13138
31,台北市,109/07/06,2020,7,一,23,N,0.32033
31,台北市,109/07/07,2020,7,二,0,N,0.17727
31,台北市,109/07/07,2020,7,二,1,N,0.1477
31,台北市,109/07/07,2020,7,二,2,N,0.14367
31,台北市,109/07/07,2020,7,二,3,N,0.1368
31,台北市,109/07/07,2020,7,二,4,N,0.1256
31,台北市,109/07/07,2020,7,二,5,N,0.1215
31,台北市,109/07/07,2020,7,二,6,N,0.1141
31,台北市,109/07/07,2020,7,二,7,N,0.12137
31,台北市,109/07/07,2020,7,二,8,N,0.16963
31,台北市,109/07/07,2020,7,二,9,N,0.07827
31,台北市,109/07/07,2020,7,二,10,N,0.2134
31,台北市,109/07/07,2020,7,二,11,N,0.08027
31,台北市,109/07/07,2020,7,二,12,N,0.08303
31,台北市,109/07/07,2020,7,二,13,N,0.0566
31,台北市,109/07/07,2020,7,二,14,N,0.01895
31,台北市,109/07/07,2020,7,二,15,N,0.01173
31,台北市,109/07/07,2020,7,二,16,N,0.02245
31,台北市,109/07/07,2020,7,二,17,N,0.08847
31,台北市,109/07/07,2020,7,二,18,N,0.0516
31,台北市,109/07/07,2020,7,二,19,N,0.19227
31,台北市,109/07/07,2020,7,二,20,N,0.2355
31,台北市,109/07/07,2020,7,二,21,N,0.15753
31,台北市,109/07/07,2020,7,二,22,N,0.23447
31,台北市,109/07/07,2020,7,二,23,N,0.37058
31,台北市,109/07/08,2020,7,三,0,N,0.17583
31,台北市,109/07/08,2020,7,三,1,N,0.14255
31,台北市,109/07/08,2020,7,三,2,N,0.12978
31,台北市,109/07/08,2020,7,三,3,N,0.1205
31,台北市,109/07/08,2020,7,三,4,N,0.115
