fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
37,桃園市,109/09/11,2020,9,五,12,N,0.1984
37,桃園市,109/09/11,2020,9,五,13,N,0.2248
37,桃園市,109/09/11,2020,9,五,14,N,0.2274
37,桃園市,109/09/11,2020,9,五,15,N,0.21768
37,桃園市,109/09/11,2020,9,五,16,N,0.20783
37,桃園市,109/09/11,2020,9,五,17,N,0.26793
37,桃園市,109/09/11,2020,9,五,18,N,0.36363
37,桃園市,109/09/11,2020,9,五,19,N,0.35213
37,桃園市,109/09/12,2020,9,六,4,Y,0.2834
37,桃園市,109/09/12,2020,9,六,5,Y,0.23828
37,桃園市,109/09/12,2020,9,六,6,Y,0.2336
37,桃園市,109/09/12,2020,9,六,7,Y,0.30718
37,桃園市,109/09/12,2020,9,六,8,Y,0.18675
37,桃園市,109/09/12,2020,9,六,9,Y,0.20713
37,桃園市,109/09/12,2020,9,六,10,Y,0.20578
37,桃園市,109/09/12,2020,9,六,11,Y,0.19047
37,桃園市,109/09/12,2020,9,六,20,Y,0.36408
37,桃園市,109/09/12,2020,9,六,21,Y,0.34703
37,桃園市,109/09/12,2020,9,六,22,Y,0.2772
37,桃園市,109/09/12,2020,9,六,23,Y,0.27273
37,桃園市,109/09/13,2020,9,日,0,Y,0.27048
37,桃園市,109/09/13,2020,9,日,1,Y,0.23343
37,桃園市,109/09/13,2020,9,日,2,Y,0.22758
37,桃園市,109/09/13,2020,9,日,3,Y,0.23673
37,桃園市,109/09/13,2020,9,日,12,Y,0.3188
37,桃園市,109/09/13,2020,9,日,13,Y,0.27838
37,桃園市,109/09/13,2020,9,日,14,Y,0.24603
37,桃園市,109/09/13,2020,9,日,15,Y,0.3156
37,桃園市,109/09/13,2020,9,日,16,Y,0.2798
37,桃園市,109/09/13,2020,9,日,18,Y,0.3959
37,桃園市,109/09/13,2020,9,日,19,Y,0.32253
37,桃園市,109/09/14,2020,9,一,5,N,0.27707
37,桃園市,109/09/14,2020,9,一,6,N,0.27983
37,桃園市,109/09/14,2020,9,一,7,N,0.21923
37,桃園市,109/09/14,2020,9,一,8,N,0.16338
37,桃園市,109/09/14,2020,9,一,9,N,0.14285
37,桃園市,109/09/14,2020,9,一,10,N,0.12793
37,桃園市,109/09/14,2020,9,一,11,N,0.1335
37,桃園市,109/09/14,2020,9,一,20,N,0.37083
37,桃園市,109/09/14,2020,9,一,21,N,0.36493
37,桃園市,109/09/14,2020,9,一,23,N,0.23043
37,桃園市,109/09/15,2020,9,二,0,N,0.2566
37,桃園市,109/09/15,2020,9,二,1,N,0.23693
37,桃園市,109/09/15,2020,9,二,2,N,0.22295
37,桃園市,109/09/15,2020,9,二,3,N,0.22093
37,桃園市,109/09/15,2020,9,二,12,N,0.15093
37,桃園市,109/09/15,2020,9,二,13,N,0.14013
37,桃園市,109/09/15,2020,9,二,14,N,0.14193
37,桃園市,109/09/15,2020,9,二,15,N,0.14105
37,桃園市,109/09/15,2020,9,二,16,N,0.185
37,桃園市,109/09/15,2020,9,二,17,N,0.34255
37,桃園市,109/09/15,2020,9,二,18,N,0.34703
37,桃園市,109/09/15,2020,9,二,19,N,0.3042
37,桃園市,109/09/16,2020,9,三,4,N,0.28525
37,桃園市,109/09/16,2020,9,三,5,N,0.31065
37,桃園市,109/09/16,2020,9,三,6,N,0.39563
37,桃園市,109/09/16,2020,9,三,7,N,0.3079
37,桃園市,109/09/16,2020,9,三,8,N,0.18215
