fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
6,台北市,109/12/07,2020,12,一,6,N,0.03027
6,台北市,109/12/07,2020,12,一,7,N,0.09315
6,台北市,109/12/07,2020,12,一,8,N,0.14548
6,台北市,109/12/07,2020,12,一,9,N,0.12768
6,台北市,109/12/07,2020,12,一,10,N,0.1382
6,台北市,109/12/07,2020,12,一,11,N,0.09823
6,台北市,109/12/07,2020,12,一,12,N,0.0339
6,台北市,109/12/07,2020,12,一,13,N,0.03105
6,台北市,109/12/07,2020,12,一,14,N,0.03
6,台北市,109/12/07,2020,12,一,15,N,0.03083
6,台北市,109/12/07,2020,12,一,16,N,0.02928
6,台北市,109/12/07,2020,12,一,17,N,0.02818
6,台北市,109/12/07,2020,12,一,18,N,0.02933
6,台北市,109/12/07,2020,12,一,19,N,0.02835
6,台北市,109/12/07,2020,12,一,20,N,0.13278
6,台北市,109/12/07,2020,12,一,21,N,0.13758
6,台北市,109/12/07,2020,12,一,22,N,0.1359
6,台北市,109/12/07,2020,12,一,23,N,0.13688
6,台北市,109/12/08,2020,12,二,0,N,0.13908
6,台北市,109/12/08,2020,12,二,1,N,0.1461
6,台北市,109/12/08,2020,12,二,2,N,0.1243
6,台北市,109/12/08,2020,12,二,3,N,0.11125
6,台北市,109/12/08,2020,12,二,4,N,0.10255
6,台北市,109/12/08,2020,12,二,5,N,0.1005
6,台北市,109/12/08,2020,12,二,6,N,0.1023
6,台北市,109/12/08,2020,12,二,7,N,0.1893
6,台北市,109/12/08,2020,12,二,8,N,0.25255
6,台北市,109/12/08,2020,12,二,9,N,0.23363
6,台北市,109/12/08,2020,12,二,10,N,0.2761
6,台北市,109/12/08,2020,12,二,11,N,0.13985
6,台北市,109/12/08,2020,12,二,12,N,0.15928
6,台北市,109/12/08,2020,12,二,13,N,0.18095
6,台北市,109/12/08,2020,12,二,14,N,0.16605
6,台北市,109/12/08,2020,12,二,15,N,0.10528
6,台北市,109/12/08,2020,12,二,16,N,0.07193
6,台北市,109/12/08,2020,12,二,17,N,0.07155
6,台北市,109/12/08,2020,12,二,18,N,0.25353
6,台北市,109/12/08,2020,12,二,19,N,0.26198
6,台北市,109/12/08,2020,12,二,20,N,0.2265
6,台北市,109/12/08,2020,12,二,21,N,0.2527
6,台北市,109/12/08,2020,12,二,22,N,0.24753
6,台北市,109/12/08,2020,12,二,23,N,0.2493
6,台北市,109/12/09,2020,12,三,0,N,0.24778
6,台北市,109/12/09,2020,12,三,1,N,0.24723
6,台北市,109/12/09,2020,12,三,2,N,0.19165
6,台北市,109/12/09,2020,12,三,3,N,0.14978
6,台北市,109/12/09,2020,12,三,4,N,0.1262
6,台北市,109/12/09,2020,12,三,5,N,0.0986
6,台北市,109/12/09,2020,12,三,6,N,0.11453
6,台北市,109/12/09,2020,12,三,7,N,0.18928
6,台北市,109/12/09,2020,12,三,8,N,0.19975
6,台北市,109/12/09,2020,12,三,9,N,0.1967
6,台北市,109/12/09,2020,12,三,10,N,0.13795
6,台北市,109/12/09,2020,12,三,11,N,0.08013
6,台北市,109/12/09,2020,12,三,12,N,0.13815
6,台北市,109/12/09,2020,12,三,13,N,0.0809
6,台北市,109/12/09,2020,12,三,14,N,0.0327
6,台北市,109/12/09,2020,12,三,15,N,0.03335
6,台北市,109/12/09,2020,12,三,16,N,0.0307
6,台北市,109/12/09,2020,12,三,17,N,0.0303
6,台北市,109/12/09,2020,12,三,18,N,0.03338
6,台北市,109/12/09,2020,12,三,19,N,0.2199
6,台北市,109/12/09,2020,12,三,20,N,0.25265
6,台北市,109/12/09,2020,12,三,21,N,0.23528
6,台北市,109/12/09,2020,12,三,22,N,0.22888
6,台北市,109/12/09,2020,12,三,23,N,0.2097
6,台北市,109/12/10,2020,12,四,0,N,0.15368
6,台北市,109/12/10,2020,12,四,1,N,0.16403
6,台北市,109/12/10,2020,12,四,2,N,0.10208
6,台北市,109/12/10,2020,12,四,3,N,0.096
6,台北市,109/12/10,2020,12,四,4,N,0.09605
