fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
17,台北市,109/12/07,2020,12,一,0,N,0.1162
17,台北市,109/12/07,2020,12,一,1,N,0.11113
17,台北市,109/12/07,2020,12,一,2,N,0.24818
17,台北市,109/12/07,2020,12,一,3,N,0.2516
17,台北市,109/12/07,2020,12,一,4,N,0.23765
17,台北市,109/12/07,2020,12,一,5,N,0.2265
17,台北市,109/12/07,2020,12,一,6,N,0.25378
17,台北市,109/12/07,2020,12,一,7,N,0.2443
17,台北市,109/12/07,2020,12,一,8,N,0.13028
17,台北市,109/12/07,2020,12,一,9,N,0.10833
17,台北市,109/12/07,2020,12,一,10,N,0.1063
17,台北市,109/12/07,2020,12,一,11,N,0.10573
17,台北市,109/12/07,2020,12,一,12,N,0.10543
17,台北市,109/12/07,2020,12,一,13,N,0.13818
17,台北市,109/12/07,2020,12,一,14,N,0.10083
17,台北市,109/12/07,2020,12,一,15,N,0.115
17,台北市,109/12/07,2020,12,一,16,N,0.1084
17,台北市,109/12/07,2020,12,一,17,N,0.12173
17,台北市,109/12/07,2020,12,一,18,N,0.18893
17,台北市,109/12/07,2020,12,一,19,N,0.21355
17,台北市,109/12/07,2020,12,一,20,N,0.34788
17,台北市,109/12/07,2020,12,一,21,N,0.43005
17,台北市,109/12/07,2020,12,一,22,N,0.61448
17,台北市,109/12/07,2020,12,一,23,N,0.4151
17,台北市,109/12/08,2020,12,二,0,N,0.30058
17,台北市,109/12/08,2020,12,二,1,N,0.27048
17,台北市,109/12/08,2020,12,二,2,N,0.23963
17,台北市,109/12/08,2020,12,二,3,N,0.2518
17,台北市,109/12/08,2020,12,二,4,N,0.23728
17,台北市,109/12/08,2020,12,二,5,N,0.23638
17,台北市,109/12/08,2020,12,二,6,N,0.26655
17,台北市,109/12/08,2020,12,二,7,N,0.3198
17,台北市,109/12/08,2020,12,二,8,N,0.1384
17,台北市,109/12/08,2020,12,二,9,N,0.1194
17,台北市,109/12/08,2020,12,二,10,N,0.10505
17,台北市,109/12/08,2020,12,二,11,N,0.10598
17,台北市,109/12/08,2020,12,二,12,N,0.10635
17,台北市,109/12/08,2020,12,二,13,N,0.11268
17,台北市,109/12/08,2020,12,二,14,N,0.11523
17,台北市,109/12/08,2020,12,二,15,N,0.14038
17,台北市,109/12/08,2020,12,二,16,N,0.26103
17,台北市,109/12/08,2020,12,二,17,N,0.15163
17,台北市,109/12/08,2020,12,二,18,N,0.14175
17,台北市,109/12/08,2020,12,二,19,N,0.14778
17,台北市,109/12/08,2020,12,二,20,N,0.20983
17,台北市,109/12/08,2020,12,二,21,N,0.2244
17,台北市,109/12/08,2020,12,二,22,N,0.4122
17,台北市,109/12/08,2020,12,二,23,N,0.4177
17,台北市,109/12/09,2020,12,三,0,N,0.20275
17,台北市,109/12/09,2020,12,三,1,N,0.13303
17,台北市,109/12/09,2020,12,三,2,N,0.11948
17,台北市,109/12/09,2020,12,三,3,N,0.11305
17,台北市,109/12/09,2020,12,三,4,N,0.11525
17,台北市,109/12/09,2020,12,三,5,N,0.26818
17,台北市,109/12/09,2020,12,三,6,N,0.2869
17,台北市,109/12/09,2020,12,三,7,N,0.16968
17,台北市,109/12/09,2020,12,三,8,N,0.11385
17,台北市,109/12/09,2020,12,三,9,N,0.12978
17,台北市,109/12/09,2020,12,三,10,N,0.10628
17,台北市,109/12/09,2020,12,三,11,N,0.108
17,台北市,109/12/09,2020,12,三,12,N,0.11278
17,台北市,109/12/09,2020,12,三,13,N,0.11638
17,台北市,109/12/09,2020,12,三,14,N,0.11155
17,台北市,109/12/09,2020,12,三,15,N,0.10758
17,台北市,109/12/09,2020,12,三,16,N,0.17175
17,台北市,109/12/09,2020,12,三,17,N,0.187
17,台北市,109/12/09,2020,12,三,18,N,0.3245
17,台北市,109/12/09,2020,12,三,19,N,0.24373
17,台北市,109/12/09,2020,12,三,20,N,0.36618
17,台北市,109/12/09,2020,12,三,21,N,0.31633
17,台北市,109/12/09,2020,12,三,22,N,0.32943
17,台北市,109/12/09,2020,12,三,23,N,0.3584
17,台北市,109/12/10,2020,12,四,0,N,0.13303
17,台北市,109/12/10,2020,12,四,1,N,0.11395
17,台北市,109/12/10,2020,12,四,2,N,0.11488
17,台北市,109/12/10,2020,12,四,3,N,0.11365
17,台北市,109/12/10,2020,12,四,4,N,0.1145
17,台北市,109/12/10,2020,12,四,5,N,0.1179
17,台北市,109/12/10,2020,12,四,6,N,0.24908
17,台北市,109/12/10,2020,12,四,7,N,0.26235
17,台北市,109/12/10,2020,12,四,8,N,0.10728
17,台北市,109/12/10,2020,12,四,9,N,0.10165
17,台北市,109/12/10,2020,12,四,10,N,0.10588
