fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
39,新北市,109/07/02,2020,7,四,2,N,0.08937
39,新北市,109/07/02,2020,7,四,3,N,0.08475
39,新北市,109/07/02,2020,7,四,4,N,0.0579
39,新北市,109/07/02,2020,7,四,5,N,0.05117
39,新北市,109/07/02,2020,7,四,6,N,0.04023
39,新北市,109/07/02,2020,7,四,7,N,0.1489
39,新北市,109/07/02,2020,7,四,8,N,0.1096
39,新北市,109/07/02,2020,7,四,9,N,0.06145
39,新北市,109/07/02,2020,7,四,10,N,0.0527
39,新北市,109/07/02,2020,7,四,11,N,0.07253
39,新北市,109/07/02,2020,7,四,12,N,0.59567
39,新北市,109/07/02,2020,7,四,13,N,0.44827
39,新北市,109/07/02,2020,7,四,14,N,0.1679
39,新北市,109/07/02,2020,7,四,15,N,0.07377
39,新北市,109/07/02,2020,7,四,16,N,0.07227
39,新北市,109/07/02,2020,7,四,17,N,0.12793
39,新北市,109/07/02,2020,7,四,18,N,0.2624
39,新北市,109/07/02,2020,7,四,19,N,0.5313
39,新北市,109/07/02,2020,7,四,20,N,0.22003
39,新北市,109/07/02,2020,7,四,21,N,0.07767
39,新北市,109/07/02,2020,7,四,22,N,0.10098
39,新北市,109/07/02,2020,7,四,23,N,0.0978
39,新北市,109/07/03,2020,7,五,0,N,0.08523
39,新北市,109/07/03,2020,7,五,1,N,0.07853
39,新北市,109/07/03,2020,7,五,2,N,0.05897
39,新北市,109/07/03,2020,7,五,3,N,0.06748
39,新北市,109/07/03,2020,7,五,4,N,0.08287
39,新北市,109/07/03,2020,7,五,5,N,0.0427
39,新北市,109/07/03,2020,7,五,6,N,0.05225
39,新北市,109/07/03,2020,7,五,7,N,0.1563
39,新北市,109/07/03,2020,7,五,8,N,0.12458
39,新北市,109/07/03,2020,7,五,9,N,0.18983
39,新北市,109/07/03,2020,7,五,10,N,0.11263
39,新北市,109/07/03,2020,7,五,11,N,0.10923
39,新北市,109/07/03,2020,7,五,12,N,0.09257
39,新北市,109/07/03,2020,7,五,13,N,0.05803
39,新北市,109/07/03,2020,7,五,14,N,0.05717
39,新北市,109/07/03,2020,7,五,15,N,0.05158
39,新北市,109/07/03,2020,7,五,16,N,0.05407
39,新北市,109/07/03,2020,7,五,17,N,0.08523
39,新北市,109/07/03,2020,7,五,18,N,0.14807
39,新北市,109/07/03,2020,7,五,19,N,0.12517
39,新北市,109/07/03,2020,7,五,20,N,0.17023
39,新北市,109/07/03,2020,7,五,21,N,0.0853
39,新北市,109/07/03,2020,7,五,22,N,0.12165
39,新北市,109/07/03,2020,7,五,23,N,0.11338
39,新北市,109/07/04,2020,7,六,0,Y,0.0918
39,新北市,109/07/04,2020,7,六,1,Y,0.08498
39,新北市,109/07/04,2020,7,六,2,Y,0.08885
39,新北市,109/07/04,2020,7,六,3,Y,0.07203
39,新北市,109/07/04,2020,7,六,4,Y,0.05893
39,新北市,109/07/04,2020,7,六,5,Y,0.04393
39,新北市,109/07/04,2020,7,六,6,Y,0.07408
39,新北市,109/07/04,2020,7,六,7,Y,0.12908
39,新北市,109/07/04,2020,7,六,8,Y,0.1097
39,新北市,109/07/04,2020,7,六,9,Y,0.10375
39,新北市,109/07/04,2020,7,六,10,Y,0.10643
39,新北市,109/07/04,2020,7,六,11,Y,0.08733
39,新北市,109/07/04,2020,7,六,12,Y,0.10838
39,新北市,109/07/04,2020,7,六,13,Y,0.11945
39,新北市,109/07/04,2020,7,六,14,Y,0.14313
39,新北市,109/07/04,2020,7,六,15,Y,0.13885
39,新北市,109/07/04,2020,7,六,16,Y,0.1219
