fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
8,台北市,109/12/07,2020,12,一,3,N,0.1793
8,台北市,109/12/07,2020,12,一,4,N,0.15673
8,台北市,109/12/07,2020,12,一,5,N,0.17088
8,台北市,109/12/07,2020,12,一,6,N,0.17393
8,台北市,109/12/07,2020,12,一,7,N,0.11828
8,台北市,109/12/07,2020,12,一,8,N,0.13283
8,台北市,109/12/07,2020,12,一,9,N,0.13723
8,台北市,109/12/07,2020,12,一,10,N,0.1223
8,台北市,109/12/07,2020,12,一,11,N,0.12313
8,台北市,109/12/07,2020,12,一,12,N,0.15025
8,台北市,109/12/07,2020,12,一,13,N,0.16745
8,台北市,109/12/07,2020,12,一,14,N,0.08615
8,台北市,109/12/07,2020,12,一,15,N,0.06013
8,台北市,109/12/07,2020,12,一,16,N,0.07618
8,台北市,109/12/07,2020,12,一,17,N,0.16053
8,台北市,109/12/07,2020,12,一,18,N,0.1859
8,台北市,109/12/07,2020,12,一,19,N,0.20683
8,台北市,109/12/07,2020,12,一,20,N,0.18248
8,台北市,109/12/07,2020,12,一,21,N,0.17043
8,台北市,109/12/07,2020,12,一,22,N,0.13835
8,台北市,109/12/07,2020,12,一,23,N,0.2032
8,台北市,109/12/08,2020,12,二,0,N,0.13418
8,台北市,109/12/08,2020,12,二,1,N,0.10863
8,台北市,109/12/08,2020,12,二,2,N,0.0675
8,台北市,109/12/08,2020,12,二,3,N,0.06605
8,台北市,109/12/08,2020,12,二,4,N,0.058
8,台北市,109/12/08,2020,12,二,5,N,0.0525
8,台北市,109/12/08,2020,12,二,6,N,0.08795
8,台北市,109/12/08,2020,12,二,7,N,0.13365
8,台北市,109/12/08,2020,12,二,8,N,0.15005
8,台北市,109/12/08,2020,12,二,9,N,0.11503
8,台北市,109/12/08,2020,12,二,10,N,0.09108
8,台北市,109/12/08,2020,12,二,11,N,0.0889
8,台北市,109/12/08,2020,12,二,12,N,0.08005
8,台北市,109/12/08,2020,12,二,13,N,0.12268
8,台北市,109/12/08,2020,12,二,14,N,0.08703
8,台北市,109/12/08,2020,12,二,15,N,0.06228
8,台北市,109/12/08,2020,12,二,16,N,0.1239
8,台北市,109/12/08,2020,12,二,17,N,0.21858
8,台北市,109/12/08,2020,12,二,18,N,0.2401
8,台北市,109/12/08,2020,12,二,19,N,0.23373
8,台北市,109/12/08,2020,12,二,20,N,0.20528
8,台北市,109/12/08,2020,12,二,21,N,0.18195
8,台北市,109/12/08,2020,12,二,22,N,0.14325
8,台北市,109/12/08,2020,12,二,23,N,0.12248
8,台北市,109/12/09,2020,12,三,0,N,0.11065
8,台北市,109/12/09,2020,12,三,1,N,0.12705
8,台北市,109/12/09,2020,12,三,2,N,0.12568
8,台北市,109/12/09,2020,12,三,3,N,0.17603
8,台北市,109/12/09,2020,12,三,4,N,0.20518
8,台北市,109/12/09,2020,12,三,5,N,0.0922
8,台北市,109/12/09,2020,12,三,6,N,0.08235
8,台北市,109/12/09,2020,12,三,7,N,0.12475
8,台北市,109/12/09,2020,12,三,8,N,0.1838
8,台北市,109/12/09,2020,12,三,9,N,0.2159
8,台北市,109/12/09,2020,12,三,10,N,0.22018
8,台北市,109/12/09,2020,12,三,11,N,0.26723
8,台北市,109/12/09,2020,12,三,12,N,0.25175
8,台北市,109/12/09,2020,12,三,13,N,0.26375
8,台北市,109/12/09,2020,12,三,14,N,0.19675
8,台北市,109/12/09,2020,12,三,15,N,0.14173
8,台北市,109/12/09,2020,12,三,16,N,0.19263
8,台北市,109/12/09,2020,12,三,17,N,0.1993
8,台北市,109/12/09,2020,12,三,18,N,0.21548
8,台北市,109/12/09,2020,12,三,19,N,0.29698
8,台北市,109/12/09,2020,12,三,20,N,0.24473
8,台北市,109/12/09,2020,12,三,21,N,0.17778
8,台北市,109/12/09,2020,12,三,22,N,0.08975
8,台北市,109/12/09,2020,12,三,23,N,0.06968
8,台北市,109/12/10,2020,12,四,0,N,0.0808
8,台北市,109/12/10,2020,12,四,1,N,0.09393
8,台北市,109/12/10,2020,12,四,2,N,0.07213
8,台北市,109/12/10,2020,12,四,3,N,0.07613
8,台北市,109/12/10,2020,12,四,4,N,0.05825
8,台北市,109/12/10,2020,12,四,5,N,0.08913
8,台北市,109/12/10,2020,12,四,6,N,0.08413
8,台北市,109/12/10,2020,12,四,7,N,0.17523
8,台北市,109/12/10,2020,12,四,8,N,0.16053
8,台北市,109/12/10,2020,12,四,9,N,0.13083
8,台北市,109/12/10,2020,12,四,10,N,0.11358
8,台北市,109/12/10,2020,12,四,11,N,0.14023
8,台北市,109/12/10,2020,12,四,12,N,0.1721
8,台北市,109/12/10,2020,12,四,13,N,0.16318
8,台北市,109/12/10,2020,12,四,14,N,0.12105
8,台北市,109/12/10,2020,12,四,15,N,0.11668
8,台北市,109/12/10,2020,12,四,16,N,0.13458
8,台北市,109/12/10,2020,12,四,17,N,0.16028
8,台北市,109/12/10,2020,12,四,18,N,0.21823
8,台北市,109/12/10,2020,12,四,19,N,0.26515
8,台北市,109/12/10,2020,12,四,20,N,0.21688
8,台北市,109/12/10,2020,12,四,21,N,0.16558
8,台北市,109/12/10,2020,12,四,22,N,0.1393
8,台北市,109/12/10,2020,12,四,23,N,0.06878
8,台北市,109/12/11,2020,12,五,0,N,0.05538
8,台北市,109/12/11,2020,12,五,1,N,0.05775
8,台北市,109/12/11,2020,12,五,2,N,0.04608
8,台北市,109/12/11,2020,12,五,3,N,0.12075
8,台北市,109/12/11,2020,12,五,4,N,0.12203
8,台北市,109/12/11,2020,12,五,5,N,0.16965
8,台北市,109/12/11,2020,12,五,6,N,0.27055
8,台北市,109/12/11,2020,12,五,7,N,0.12448
8,台北市,109/12/11,2020,12,五,8,N,0.09093
8,台北市,109/12/11,2020,12,五,9,N,0.13058
8,台北市,109/12/11,2020,12,五,10,N,0.14833
8,台北市,109/12/11,2020,12,五,11,N,0.07673
8,台北市,109/12/11,2020,12,五,12,N,0.16753
8,台北市,109/12/11,2020,12,五,13,N,0.09395
8,台北市,109/12/11,2020,12,五,14,N,0.05983
8,台北市,109/12/11,2020,12,五,15,N,0.0356
8,台北市,109/12/11,2020,12,五,16,N,0.03698
8,台北市,109/12/11,2020,12,五,17,N,0.03915
8,台北市,109/12/11,2020,12,五,18,N,0.03933
8,台北市,109/12/11,2020,12,五,19,N,0.1578
8,台北市,109/12/11,2020,12,五,20,N,0.1914
8,台北市,109/12/11,2020,12,五,21,N,0.2216
8,台北市,109/12/11,2020,12,五,22,N,0.1559
8,台北市,109/12/11,2020,12,五,23,N,0.13928
8,台北市,109/12/12,2020,12,六,0,Y,0.14133
8,台北市,109/12/12,2020,12,六,1,Y,0.0815
8,台北市,109/12/12,2020,12,六,2,Y,0.07405
8,台北市,109/12/12,2020,12,六,3,Y,0.06433
8,台北市,109/12/12,2020,12,六,4,Y,0.09718
8,台北市,109/12/12,2020,12,六,5,Y,0.0773
8,台北市,109/12/12,2020,12,六,6,Y,0.08693
8,台北市,109/12/12,2020,12,六,7,Y,0.0614
