fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
29,台北市,109/07/02,2020,7,四,1,N,0.2785
29,台北市,109/07/02,2020,7,四,2,N,0.12743
29,台北市,109/07/02,2020,7,四,3,N,0.11675
29,台北市,109/07/02,2020,7,四,4,N,0.12023
29,台北市,109/07/02,2020,7,四,5,N,0.1203
29,台北市,109/07/02,2020,7,四,6,N,0.12388
29,台北市,109/07/02,2020,7,四,7,N,0.15427
29,台北市,109/07/02,2020,7,四,8,N,0.15923
29,台北市,109/07/02,2020,7,四,9,N,0.03367
29,台北市,109/07/02,2020,7,四,10,N,0.03175
29,台北市,109/07/03,2020,7,五,9,N,0.0199
29,台北市,109/07/03,2020,7,五,10,N,0.03615
29,台北市,109/07/03,2020,7,五,11,N,0.03828
29,台北市,109/07/03,2020,7,五,12,N,0.03773
29,台北市,109/07/03,2020,7,五,13,N,0.1231
29,台北市,109/07/03,2020,7,五,14,N,0.46663
29,台北市,109/07/03,2020,7,五,15,N,0.15155
29,台北市,109/07/03,2020,7,五,16,N,0.15013
29,台北市,109/07/03,2020,7,五,17,N,0.14427
29,台北市,109/07/03,2020,7,五,18,N,0.13267
29,台北市,109/07/03,2020,7,五,19,N,0.036
29,台北市,109/07/03,2020,7,五,20,N,0.08415
29,台北市,109/07/03,2020,7,五,21,N,0.03493
29,台北市,109/07/03,2020,7,五,22,N,0.03677
29,台北市,109/07/03,2020,7,五,23,N,0.02787
29,台北市,109/07/04,2020,7,六,0,Y,0.03085
29,台北市,109/07/04,2020,7,六,1,Y,0.04333
29,台北市,109/07/04,2020,7,六,2,Y,0.0994
29,台北市,109/07/04,2020,7,六,3,Y,0.03088
29,台北市,109/07/04,2020,7,六,4,Y,0.0432
29,台北市,109/07/04,2020,7,六,5,Y,0.03833
29,台北市,109/07/04,2020,7,六,6,Y,0.0365
29,台北市,109/07/04,2020,7,六,7,Y,0.0318
29,台北市,109/07/04,2020,7,六,8,Y,0.11193
29,台北市,109/07/04,2020,7,六,9,Y,0.0306
29,台北市,109/07/04,2020,7,六,10,Y,0.04303
29,台北市,109/07/04,2020,7,六,11,Y,0.0402
29,台北市,109/07/04,2020,7,六,12,Y,0.03503
29,台北市,109/07/04,2020,7,六,13,Y,0.0464
29,台北市,109/07/04,2020,7,六,14,Y,0.04278
29,台北市,109/07/04,2020,7,六,15,Y,0.10335
29,台北市,109/07/04,2020,7,六,16,Y,0.0427
29,台北市,109/07/04,2020,7,六,17,Y,0.04008
29,台北市,109/07/04,2020,7,六,18,Y,0.0354
29,台北市,109/07/04,2020,7,六,19,Y,0.04273
29,台北市,109/07/04,2020,7,六,20,Y,0.03063
29,台北市,109/07/04,2020,7,六,21,Y,0.11813
29,台北市,109/07/04,2020,7,六,22,Y,0.04318
29,台北市,109/07/04,2020,7,六,23,Y,0.04265
29,台北市,109/07/05,2020,7,日,0,Y,0.04197
29,台北市,109/07/05,2020,7,日,1,Y,0.04423
29,台北市,109/07/05,2020,7,日,2,Y,0.0461
29,台北市,109/07/05,2020,7,日,3,Y,0.04257
29,台北市,109/07/05,2020,7,日,4,Y,0.04275
29,台北市,109/07/05,2020,7,日,5,Y,0.03917
29,台北市,109/07/05,2020,7,日,6,Y,0.04303
29,台北市,109/07/05,2020,7,日,7,Y,0.02767
29,台北市,109/07/05,2020,7,日,8,Y,0.04348
29,台北市,109/07/05,2020,7,日,9,Y,0.04173
29,台北市,109/07/05,2020,7,日,10,Y,0.1138
29,台北市,109/07/05,2020,7,日,11,Y,0.02697
29,台北市,109/07/05,2020,7,日,12,Y,0.04258
29,台北市,109/07/05,2020,7,日,13,Y,0.03088
29,台北市,109/07/05,2020,7,日,14,Y,0.04467
29,台北市,109/07/05,2020,7,日,15,Y,0.027
29,台北市,109/07/05,2020,7,日,16,Y,0.11645
29,台北市,109/07/05,2020,7,日,17,Y,0.0281
29,台北市,109/07/05,2020,7,日,18,Y,0.0428
29,台北市,109/07/05,2020,7,日,19,Y,0.04335
29,台北市,109/07/05,2020,7,日,20,Y,0.04678
29,台北市,109/07/05,2020,7,日,21,Y,0.04385
29,台北市,109/07/05,2020,7,日,22,Y,0.1397
29,台北市,109/07/05,2020,7,日,23,Y,0.0426
29,台北市,109/07/06,2020,7,一,0,N,0.02703
29,台北市,109/07/06,2020,7,一,1,N,0.04545
29,台北市,109/07/06,2020,7,一,2,N,0.04298
29,台北市,109/07/06,2020,7,一,3,N,0.04263
29,台北市,109/07/06,2020,7,一,4,N,0.113
29,台北市,109/07/06,2020,7,一,5,N,0.04725
29,台北市,109/07/06,2020,7,一,6,N,0.04318
29,台北市,109/07/06,2020,7,一,7,N,0.04248
29,台北市,109/07/06,2020,7,一,8,N,0.03148
29,台北市,109/07/06,2020,7,一,9,N,0.04373
29,台北市,109/07/06,2020,7,一,10,N,0.03375
29,台北市,109/07/06,2020,7,一,11,N,0.11288
29,台北市,109/07/06,2020,7,一,12,N,0.04243
29,台北市,109/07/06,2020,7,一,13,N,0.03045
29,台北市,109/07/06,2020,7,一,14,N,0.477
29,台北市,109/07/06,2020,7,一,15,N,0.47825
29,台北市,109/07/06,2020,7,一,16,N,0.31368
29,台北市,109/07/06,2020,7,一,17,N,0.39865
29,台北市,109/07/06,2020,7,一,18,N,0.47985
29,台北市,109/07/06,2020,7,一,19,N,0.3777
29,台北市,109/07/06,2020,7,一,20,N,0.2803
29,台北市,109/07/06,2020,7,一,21,N,0.20748
29,台北市,109/07/06,2020,7,一,22,N,0.1982
29,台北市,109/07/06,2020,7,一,23,N,0.20445
29,台北市,109/07/07,2020,7,二,0,N,0.20798
29,台北市,109/07/07,2020,7,二,1,N,0.27343
29,台北市,109/07/07,2020,7,二,2,N,0.13348
29,台北市,109/07/07,2020,7,二,3,N,0.13113
29,台北市,109/07/07,2020,7,二,4,N,0.13283
29,台北市,109/07/07,2020,7,二,5,N,0.12878
29,台北市,109/07/07,2020,7,二,6,N,0.12545
29,台北市,109/07/07,2020,7,二,7,N,0.12718
29,台北市,109/07/07,2020,7,二,8,N,0.1663
29,台北市,109/07/07,2020,7,二,9,N,0.03403
29,台北市,109/07/07,2020,7,二,10,N,0.04327
29,台北市,109/07/07,2020,7,二,11,N,0.03683
29,台北市,109/07/07,2020,7,二,12,N,0.1902
29,台北市,109/07/07,2020,7,二,13,N,0.26743
29,台北市,109/07/07,2020,7,二,14,N,0.31255
29,台北市,109/07/07,2020,7,二,15,N,0.21883
29,台北市,109/07/07,2020,7,二,16,N,0.19225
29,台北市,109/07/07,2020,7,二,17,N,0.1059
29,台北市,109/07/07,2020,7,二,18,N,0.03115
29,台北市,109/07/07,2020,7,二,19,N,0.43818
29,台北市,109/07/07,2020,7,二,20,N,0.20437
29,台北市,109/07/07,2020,7,二,21,N,0.20473
29,台北市,109/07/07,2020,7,二,22,N,0.27153
29,台北市,109/07/07,2020,7,二,23,N,0.2057
29,台北市,109/07/08,2020,7,三,0,N,0.1995
29,台北市,109/07/08,2020,7,三,1,N,0.13168
29,台北市,109/07/08,2020,7,三,2,N,0.12403
29,台北市,109/07/08,2020,7,三,3,N,0.12338
29,台北市,109/07/08,2020,7,三,4,N,0.12805
29,台北市,109/07/08,2020,7,三,5,N,0.18915
29,台北市,109/07/08,2020,7,三,6,N,0.12763
29,台北市,109/07/08,2020,7,三,7,N,0.12828
29,台北市,109/07/08,2020,7,三,8,N,0.14855
29,台北市,109/07/08,2020,7,三,9,N,0.03135
29,台北市,109/07/08,2020,7,三,10,N,0.03113
29,台北市,109/07/08,2020,7,三,11,N,0.04135
29,台北市,109/07/08,2020,7,三,12,N,0.03418
29,台北市,109/07/08,2020,7,三,13,N,0.04223
29,台北市,109/07/08,2020,7,三,14,N,0.2685
29,台北市,109/07/08,2020,7,三,15,N,0.48275
29,台北市,109/07/08,2020,7,三,16,N,0.29613
29,台北市,109/07/08,2020,7,三,17,N,0.19303
29,台北市,109/07/08,2020,7,三,18,N,0.20283
29,台北市,109/07/08,2020,7,三,19,N,0.24548
29,台北市,109/07/08,2020,7,三,20,N,0.21213
29,台北市,109/07/08,2020,7,三,21,N,0.20183
29,台北市,109/07/08,2020,7,三,22,N,0.20003
29,台北市,109/07/08,2020,7,三,23,N,0.18585
29,台北市,109/07/09,2020,7,四,0,N,0.277
29,台北市,109/07/09,2020,7,四,1,N,0.1711
29,台北市,109/07/09,2020,7,四,2,N,0.12877
29,台北市,109/07/09,2020,7,四,3,N,0.12658
29,台北市,109/07/09,2020,7,四,4,N,0.1297
29,台北市,109/07/09,2020,7,四,5,N,0.12345
29,台北市,109/07/09,2020,7,四,6,N,0.21897
29,台北市,109/07/09,2020,7,四,7,N,0.12687
29,台北市,109/07/09,2020,7,四,8,N,0.14278
29,台北市,109/07/09,2020,7,四,9,N,0.03743
29,台北市,109/07/09,2020,7,四,10,N,0.03533
29,台北市,109/07/09,2020,7,四,11,N,0.07465
29,台北市,109/07/09,2020,7,四,12,N,0.3043
29,台北市,109/07/09,2020,7,四,13,N,0.2275
29,台北市,109/07/09,2020,7,四,14,N,0.3027
29,台北市,109/07/09,2020,7,四,15,N,0.2835
29,台北市,109/07/09,2020,7,四,16,N,0.31962
29,台北市,109/07/09,2020,7,四,17,N,0.5322
29,台北市,109/07/09,2020,7,四,18,N,0.05003
29,台北市,109/07/09,2020,7,四,19,N,0.04078
29,台北市,109/07/09,2020,7,四,20,N,0.03463
29,台北市,109/07/09,2020,7,四,21,N,0.04695
29,台北市,109/07/09,2020,7,四,22,N,0.30833
29,台北市,109/07/09,2020,7,四,23,N,0.33817
29,台北市,109/07/10,2020,7,五,0,N,0.20405
29,台北市,109/07/10,2020,7,五,1,N,0.13157
29,台北市,109/07/10,2020,7,五,2,N,0.12867
29,台北市,109/07/10,2020,7,五,3,N,0.1847
29,台北市,109/07/10,2020,7,五,4,N,0.13113
29,台北市,109/07/10,2020,7,五,5,N,0.1276
29,台北市,109/07/10,2020,7,五,6,N,0.1274
29,台北市,109/07/10,2020,7,五,7,N,0.1287
29,台北市,109/07/10,2020,7,五,8,N,0.1525
29,台北市,109/07/10,2020,7,五,9,N,0.037
29,台北市,109/07/10,2020,7,五,10,N,0.03275
29,台北市,109/07/10,2020,7,五,11,N,0.03168
29,台北市,109/07/10,2020,7,五,12,N,0.04958
29,台北市,109/07/10,2020,7,五,13,N,0.0589
29,台北市,109/07/10,2020,7,五,14,N,0.35283
29,台北市,109/07/10,2020,7,五,15,N,0.42257
29,台北市,109/07/10,2020,7,五,16,N,0.31228
29,台北市,109/07/10,2020,7,五,17,N,0.23993
29,台北市,109/07/10,2020,7,五,18,N,0.04423
29,台北市,109/07/10,2020,7,五,19,N,0.04657
29,台北市,109/07/10,2020,7,五,20,N,0.0428
29,台北市,109/07/10,2020,7,五,21,N,0.08848
29,台北市,109/07/10,2020,7,五,22,N,0.07373
29,台北市,109/07/10,2020,7,五,23,N,0.04273
29,台北市,109/07/11,2020,7,六,0,Y,0.0277
29,台北市,109/07/11,2020,7,六,1,Y,0.04263
29,台北市,109/07/11,2020,7,六,2,Y,0.04235
29,台北市,109/07/11,2020,7,六,3,Y,0.03453
29,台北市,109/07/11,2020,7,六,4,Y,0.13753
29,台北市,109/07/11,2020,7,六,5,Y,0.04237
29,台北市,109/07/11,2020,7,六,6,Y,0.03165
29,台北市,109/07/11,2020,7,六,7,Y,0.04323
29,台北市,109/07/11,2020,7,六,8,Y,0.04247
29,台北市,109/07/11,2020,7,六,9,Y,0.03395
29,台北市,109/07/11,2020,7,六,10,Y,0.0402
29,台北市,109/07/11,2020,7,六,11,Y,0.11433
29,台北市,109/07/11,2020,7,六,12,Y,0.0395
29,台北市,109/07/11,2020,7,六,13,Y,0.04565
29,台北市,109/07/11,2020,7,六,14,Y,0.04513
29,台北市,109/07/11,2020,7,六,15,Y,0.04343
29,台北市,109/07/11,2020,7,六,16,Y,0.04325
29,台北市,109/07/11,2020,7,六,17,Y,0.04333
29,台北市,109/07/11,2020,7,六,18,Y,0.11643
29,台北市,109/07/11,2020,7,六,19,Y,0.04293
29,台北市,109/07/11,2020,7,六,20,Y,0.0409
29,台北市,109/07/11,2020,7,六,21,Y,0.04063
29,台北市,109/07/11,2020,7,六,22,Y,0.04755
29,台北市,109/07/11,2020,7,六,23,Y,0.04468
29,台北市,109/07/12,2020,7,日,0,Y,0.09087
29,台北市,109/07/12,2020,7,日,1,Y,0.04267
29,台北市,109/07/12,2020,7,日,2,Y,0.043
29,台北市,109/07/12,2020,7,日,3,Y,0.0432
29,台北市,109/07/12,2020,7,日,4,Y,0.0341
29,台北市,109/07/12,2020,7,日,5,Y,0.0462
29,台北市,109/07/12,2020,7,日,6,Y,0.11395
29,台北市,109/07/12,2020,7,日,7,Y,0.04725
29,台北市,109/07/12,2020,7,日,8,Y,0.04473
29,台北市,109/07/12,2020,7,日,9,Y,0.04377
29,台北市,109/07/12,2020,7,日,10,Y,0.04333
29,台北市,109/07/12,2020,7,日,11,Y,0.04288
29,台北市,109/07/12,2020,7,日,12,Y,0.04263
29,台北市,109/07/12,2020,7,日,13,Y,0.04267
29,台北市,109/07/12,2020,7,日,14,Y,0.04315
29,台北市,109/07/12,2020,7,日,15,Y,0.0451
29,台北市,109/07/12,2020,7,日,16,Y,0.0463
29,台北市,109/07/12,2020,7,日,17,Y,0.04437
29,台北市,109/07/12,2020,7,日,18,Y,0.04415
29,台北市,109/07/12,2020,7,日,19,Y,0.04388
29,台北市,109/07/12,2020,7,日,20,Y,0.14193
29,台北市,109/07/12,2020,7,日,21,Y,0.0437
29,台北市,109/07/12,2020,7,日,22,Y,0.04378
29,台北市,109/07/12,2020,7,日,23,Y,0.0435
29,台北市,109/07/13,2020,7,一,0,N,0.04787
29,台北市,109/07/13,2020,7,一,1,N,0.04408
29,台北市,109/07/13,2020,7,一,2,N,0.04377
29,台北市,109/07/13,2020,7,一,3,N,0.11555
29,台北市,109/07/13,2020,7,一,4,N,0.04297
29,台北市,109/07/13,2020,7,一,5,N,0.04388
29,台北市,109/07/13,2020,7,一,6,N,0.04313
29,台北市,109/07/13,2020,7,一,7,N,0.0431
29,台北市,109/07/13,2020,7,一,8,N,0.04467
29,台北市,109/07/13,2020,7,一,9,N,0.04523
29,台北市,109/07/13,2020,7,一,10,N,0.11688
29,台北市,109/07/13,2020,7,一,11,N,0.0438
29,台北市,109/07/13,2020,7,一,12,N,0.59398
29,台北市,109/07/13,2020,7,一,13,N,0.21718
29,台北市,109/07/13,2020,7,一,14,N,0.04325
29,台北市,109/07/13,2020,7,一,15,N,0.04357
29,台北市,109/07/13,2020,7,一,16,N,0.04395
29,台北市,109/07/13,2020,7,一,17,N,0.1231
29,台北市,109/07/13,2020,7,一,18,N,0.44248
29,台北市,109/07/13,2020,7,一,19,N,0.43448
29,台北市,109/07/13,2020,7,一,20,N,0.61348
29,台北市,109/07/13,2020,7,一,21,N,0.36347
29,台北市,109/07/13,2020,7,一,22,N,0.35995
29,台北市,109/07/13,2020,7,一,23,N,0.35775
29,台北市,109/07/14,2020,7,二,0,N,0.37
29,台北市,109/07/14,2020,7,二,1,N,0.2803
29,台北市,109/07/14,2020,7,二,2,N,0.14403
29,台北市,109/07/14,2020,7,二,3,N,0.14065
29,台北市,109/07/14,2020,7,二,4,N,0.13908
29,台北市,109/07/14,2020,7,二,5,N,0.13385
29,台北市,109/07/14,2020,7,二,6,N,0.20405
29,台北市,109/07/14,2020,7,二,7,N,0.1372
29,台北市,109/07/14,2020,7,二,8,N,0.11965
29,台北市,109/07/14,2020,7,二,9,N,0.10075
29,台北市,109/07/14,2020,7,二,10,N,0.03588
29,台北市,109/07/14,2020,7,二,11,N,0.04243
29,台北市,109/07/14,2020,7,二,12,N,0.03215
29,台北市,109/07/14,2020,7,二,13,N,0.04425
29,台北市,109/07/14,2020,7,二,14,N,0.04618
29,台北市,109/07/14,2020,7,二,15,N,0.04345
29,台北市,109/07/14,2020,7,二,16,N,0.04313
29,台北市,109/07/14,2020,7,二,17,N,0.11908
29,台北市,109/07/14,2020,7,二,18,N,0.04338
29,台北市,109/07/14,2020,7,二,19,N,0.53648
29,台北市,109/07/14,2020,7,二,20,N,0.56078
29,台北市,109/07/14,2020,7,二,21,N,0.3567
