fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
12,台北市,109/12/07,2020,12,一,0,N,0.08623
12,台北市,109/12/07,2020,12,一,1,N,0.04098
12,台北市,109/12/07,2020,12,一,2,N,0.041
12,台北市,109/12/07,2020,12,一,3,N,0.05383
12,台北市,109/12/07,2020,12,一,4,N,0.04795
12,台北市,109/12/07,2020,12,一,5,N,0.0375
12,台北市,109/12/07,2020,12,一,6,N,0.04515
12,台北市,109/12/07,2020,12,一,7,N,0.10158
12,台北市,109/12/07,2020,12,一,8,N,0.09103
12,台北市,109/12/07,2020,12,一,9,N,0.08425
12,台北市,109/12/07,2020,12,一,10,N,0.09083
12,台北市,109/12/07,2020,12,一,11,N,0.1046
12,台北市,109/12/07,2020,12,一,12,N,0.11563
12,台北市,109/12/07,2020,12,一,13,N,0.0717
12,台北市,109/12/07,2020,12,一,14,N,0.10843
12,台北市,109/12/07,2020,12,一,15,N,0.10223
12,台北市,109/12/07,2020,12,一,16,N,0.12798
12,台北市,109/12/07,2020,12,一,17,N,0.1092
12,台北市,109/12/07,2020,12,一,18,N,0.0541
12,台北市,109/12/07,2020,12,一,19,N,0.05243
12,台北市,109/12/07,2020,12,一,20,N,0.06875
12,台北市,109/12/07,2020,12,一,21,N,0.19373
12,台北市,109/12/07,2020,12,一,22,N,0.1388
12,台北市,109/12/07,2020,12,一,23,N,0.08923
12,台北市,109/12/08,2020,12,二,0,N,0.04715
12,台北市,109/12/08,2020,12,二,1,N,0.04465
12,台北市,109/12/08,2020,12,二,2,N,0.065
12,台北市,109/12/08,2020,12,二,3,N,0.04013
12,台北市,109/12/08,2020,12,二,4,N,0.04455
12,台北市,109/12/08,2020,12,二,5,N,0.05008
12,台北市,109/12/08,2020,12,二,6,N,0.1178
12,台北市,109/12/08,2020,12,二,7,N,0.13198
12,台北市,109/12/08,2020,12,二,8,N,0.10488
12,台北市,109/12/08,2020,12,二,9,N,0.07688
12,台北市,109/12/08,2020,12,二,10,N,0.09035
12,台北市,109/12/08,2020,12,二,11,N,0.04383
12,台北市,109/12/08,2020,12,二,12,N,0.04385
12,台北市,109/12/08,2020,12,二,13,N,0.05488
12,台北市,109/12/08,2020,12,二,14,N,0.09808
12,台北市,109/12/08,2020,12,二,15,N,0.09263
12,台北市,109/12/08,2020,12,二,16,N,0.05738
12,台北市,109/12/08,2020,12,二,17,N,0.04793
12,台北市,109/12/08,2020,12,二,18,N,0.16633
12,台北市,109/12/08,2020,12,二,19,N,0.1297
12,台北市,109/12/08,2020,12,二,20,N,0.1366
12,台北市,109/12/08,2020,12,二,21,N,0.1209
12,台北市,109/12/08,2020,12,二,22,N,0.08735
12,台北市,109/12/08,2020,12,二,23,N,0.04318
12,台北市,109/12/09,2020,12,三,0,N,0.04093
12,台北市,109/12/09,2020,12,三,1,N,0.04128
12,台北市,109/12/09,2020,12,三,2,N,0.04053
12,台北市,109/12/09,2020,12,三,3,N,0.0405
12,台北市,109/12/09,2020,12,三,4,N,0.05615
12,台北市,109/12/09,2020,12,三,5,N,0.06555
12,台北市,109/12/09,2020,12,三,6,N,0.14083
12,台北市,109/12/09,2020,12,三,7,N,0.1162
12,台北市,109/12/09,2020,12,三,8,N,0.10458
12,台北市,109/12/09,2020,12,三,9,N,0.10813
12,台北市,109/12/09,2020,12,三,10,N,0.0951
12,台北市,109/12/09,2020,12,三,11,N,0.08198
12,台北市,109/12/09,2020,12,三,12,N,0.05925
12,台北市,109/12/09,2020,12,三,13,N,0.0609
12,台北市,109/12/09,2020,12,三,14,N,0.10425
12,台北市,109/12/09,2020,12,三,15,N,0.09475
12,台北市,109/12/09,2020,12,三,16,N,0.093
12,台北市,109/12/09,2020,12,三,17,N,0.12615
12,台北市,109/12/09,2020,12,三,18,N,0.11638
12,台北市,109/12/09,2020,12,三,19,N,0.12113
12,台北市,109/12/09,2020,12,三,20,N,0.11048
12,台北市,109/12/09,2020,12,三,21,N,0.11868
12,台北市,109/12/09,2020,12,三,22,N,0.17403
12,台北市,109/12/09,2020,12,三,23,N,0.09325
12,台北市,109/12/10,2020,12,四,0,N,0.06173
