fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
25,台北市,109/11/12,2020,11,四,11,N,0.0775
25,台北市,109/11/12,2020,11,四,12,N,0.09075
25,台北市,109/11/12,2020,11,四,13,N,0.06725
25,台北市,109/11/12,2020,11,四,14,N,0.06195
25,台北市,109/11/12,2020,11,四,15,N,0.06073
25,台北市,109/11/12,2020,11,四,16,N,0.03845
25,台北市,109/11/12,2020,11,四,17,N,0.1275
25,台北市,109/11/12,2020,11,四,18,N,0.10123
25,台北市,109/11/12,2020,11,四,19,N,0.10423
25,台北市,109/11/12,2020,11,四,20,N,0.07495
25,台北市,109/11/12,2020,11,四,21,N,0.08163
25,台北市,109/11/12,2020,11,四,22,N,0.05495
25,台北市,109/11/12,2020,11,四,23,N,0.12658
25,台北市,109/11/13,2020,11,五,0,N,0.0503
25,台北市,109/11/13,2020,11,五,1,N,0.03805
25,台北市,109/11/13,2020,11,五,2,N,0.0339
25,台北市,109/11/13,2020,11,五,3,N,0.0326
25,台北市,109/11/13,2020,11,五,4,N,0.0312
25,台北市,109/11/13,2020,11,五,5,N,0.03148
25,台北市,109/11/13,2020,11,五,6,N,0.02895
25,台北市,109/11/13,2020,11,五,7,N,0.0417
25,台北市,109/11/13,2020,11,五,8,N,0.04068
25,台北市,109/11/13,2020,11,五,9,N,0.09948
25,台北市,109/11/13,2020,11,五,10,N,0.13653
25,台北市,109/11/13,2020,11,五,11,N,0.10363
25,台北市,109/11/13,2020,11,五,12,N,0.08688
25,台北市,109/11/13,2020,11,五,13,N,0.09078
25,台北市,109/11/13,2020,11,五,14,N,0.04273
25,台北市,109/11/13,2020,11,五,15,N,0.06218
25,台北市,109/11/13,2020,11,五,16,N,0.0632
25,台北市,109/11/13,2020,11,五,17,N,0.03505
25,台北市,109/11/13,2020,11,五,18,N,0.03163
25,台北市,109/11/13,2020,11,五,19,N,0.07818
25,台北市,109/11/13,2020,11,五,20,N,0.08185
25,台北市,109/11/13,2020,11,五,21,N,0.12308
25,台北市,109/11/13,2020,11,五,22,N,0.08023
25,台北市,109/11/13,2020,11,五,23,N,0.09153
25,台北市,109/11/14,2020,11,六,0,Y,0.0509
25,台北市,109/11/14,2020,11,六,1,Y,0.0408
25,台北市,109/11/14,2020,11,六,2,Y,0.0463
25,台北市,109/11/14,2020,11,六,3,Y,0.03888
25,台北市,109/11/14,2020,11,六,4,Y,0.0439
25,台北市,109/11/14,2020,11,六,5,Y,0.04038
25,台北市,109/11/14,2020,11,六,6,Y,0.04063
25,台北市,109/11/14,2020,11,六,7,Y,0.0415
25,台北市,109/11/14,2020,11,六,8,Y,0.0399
25,台北市,109/11/14,2020,11,六,9,Y,0.04583
25,台北市,109/11/14,2020,11,六,10,Y,0.07685
25,台北市,109/11/14,2020,11,六,11,Y,0.10555
25,台北市,109/11/14,2020,11,六,12,Y,0.10898
25,台北市,109/11/14,2020,11,六,13,Y,0.07933
25,台北市,109/11/14,2020,11,六,14,Y,0.06145
25,台北市,109/11/14,2020,11,六,15,Y,0.05915
25,台北市,109/11/14,2020,11,六,16,Y,0.07708
25,台北市,109/11/14,2020,11,六,17,Y,0.10878
