fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
9,台北市,109/12/07,2020,12,一,3,N,0.0394
9,台北市,109/12/07,2020,12,一,4,N,0.0338
9,台北市,109/12/07,2020,12,一,5,N,0.0357
9,台北市,109/12/07,2020,12,一,6,N,0.03318
9,台北市,109/12/07,2020,12,一,7,N,0.10195
9,台北市,109/12/07,2020,12,一,8,N,0.0443
9,台北市,109/12/07,2020,12,一,9,N,0.03223
9,台北市,109/12/07,2020,12,一,10,N,0.03255
9,台北市,109/12/07,2020,12,一,11,N,0.06163
9,台北市,109/12/07,2020,12,一,12,N,0.05525
9,台北市,109/12/07,2020,12,一,13,N,0.03268
9,台北市,109/12/07,2020,12,一,14,N,0.05795
9,台北市,109/12/07,2020,12,一,15,N,0.05163
9,台北市,109/12/07,2020,12,一,16,N,0.03888
9,台北市,109/12/07,2020,12,一,17,N,0.06803
9,台北市,109/12/07,2020,12,一,18,N,0.08745
9,台北市,109/12/07,2020,12,一,19,N,0.06893
9,台北市,109/12/07,2020,12,一,20,N,0.07668
9,台北市,109/12/07,2020,12,一,21,N,0.06833
9,台北市,109/12/07,2020,12,一,22,N,0.05625
9,台北市,109/12/07,2020,12,一,23,N,0.07835
9,台北市,109/12/08,2020,12,二,0,N,0.0525
9,台北市,109/12/08,2020,12,二,1,N,0.08008
9,台北市,109/12/08,2020,12,二,2,N,0.0709
9,台北市,109/12/08,2020,12,二,3,N,0.03798
9,台北市,109/12/08,2020,12,二,4,N,0.03758
9,台北市,109/12/08,2020,12,二,5,N,0.0523
9,台北市,109/12/08,2020,12,二,6,N,0.03548
9,台北市,109/12/08,2020,12,二,7,N,0.10288
9,台北市,109/12/08,2020,12,二,8,N,0.0423
9,台北市,109/12/08,2020,12,二,9,N,0.03365
9,台北市,109/12/08,2020,12,二,10,N,0.03378
9,台北市,109/12/08,2020,12,二,11,N,0.05173
9,台北市,109/12/08,2020,12,二,12,N,0.075
9,台北市,109/12/08,2020,12,二,13,N,0.0612
9,台北市,109/12/08,2020,12,二,14,N,0.1074
9,台北市,109/12/08,2020,12,二,15,N,0.04618
9,台北市,109/12/08,2020,12,二,16,N,0.03498
9,台北市,109/12/08,2020,12,二,17,N,0.0361
9,台北市,109/12/08,2020,12,二,18,N,0.05365
9,台北市,109/12/08,2020,12,二,19,N,0.05318
9,台北市,109/12/08,2020,12,二,20,N,0.07345
9,台北市,109/12/08,2020,12,二,21,N,0.0743
9,台北市,109/12/08,2020,12,二,22,N,0.07635
9,台北市,109/12/08,2020,12,二,23,N,0.0717
9,台北市,109/12/09,2020,12,三,0,N,0.04263
9,台北市,109/12/09,2020,12,三,1,N,0.09095
9,台北市,109/12/09,2020,12,三,2,N,0.0589
9,台北市,109/12/09,2020,12,三,3,N,0.03418
9,台北市,109/12/09,2020,12,三,4,N,0.03445
9,台北市,109/12/09,2020,12,三,5,N,0.03435
9,台北市,109/12/09,2020,12,三,6,N,0.03305
9,台北市,109/12/09,2020,12,三,7,N,0.13658
9,台北市,109/12/09,2020,12,三,8,N,0.05145
9,台北市,109/12/09,2020,12,三,9,N,0.04208
9,台北市,109/12/09,2020,12,三,10,N,0.03235
9,台北市,109/12/09,2020,12,三,11,N,0.03155
9,台北市,109/12/09,2020,12,三,12,N,0.04463
9,台北市,109/12/09,2020,12,三,13,N,0.06233
9,台北市,109/12/09,2020,12,三,14,N,0.04258
9,台北市,109/12/09,2020,12,三,15,N,0.03983
9,台北市,109/12/09,2020,12,三,16,N,0.03303
9,台北市,109/12/09,2020,12,三,17,N,0.0465
9,台北市,109/12/09,2020,12,三,18,N,0.10443
9,台北市,109/12/09,2020,12,三,19,N,0.10693
9,台北市,109/12/09,2020,12,三,20,N,0.10273
9,台北市,109/12/09,2020,12,三,21,N,0.08308
9,台北市,109/12/09,2020,12,三,22,N,0.12355
9,台北市,109/12/09,2020,12,三,23,N,0.1005
9,台北市,109/12/10,2020,12,四,0,N,0.05838
9,台北市,109/12/10,2020,12,四,1,N,0.06035
9,台北市,109/12/10,2020,12,四,2,N,0.0496
9,台北市,109/12/10,2020,12,四,3,N,0.03585
9,台北市,109/12/10,2020,12,四,4,N,0.03678
9,台北市,109/12/10,2020,12,四,5,N,0.03288
9,台北市,109/12/10,2020,12,四,6,N,0.03423
9,台北市,109/12/10,2020,12,四,7,N,0.06133
9,台北市,109/12/10,2020,12,四,8,N,0.06775
9,台北市,109/12/10,2020,12,四,9,N,0.03278
9,台北市,109/12/10,2020,12,四,10,N,0.03393
9,台北市,109/12/10,2020,12,四,11,N,0.03185
9,台北市,109/12/10,2020,12,四,12,N,0.06065
9,台北市,109/12/10,2020,12,四,13,N,0.0844
9,台北市,109/12/10,2020,12,四,14,N,0.06178
9,台北市,109/12/10,2020,12,四,15,N,0.03905
9,台北市,109/12/10,2020,12,四,16,N,0.03505
9,台北市,109/12/10,2020,12,四,17,N,0.03425
9,台北市,109/12/10,2020,12,四,18,N,0.0587
9,台北市,109/12/10,2020,12,四,19,N,0.1088
9,台北市,109/12/10,2020,12,四,20,N,0.1413
9,台北市,109/12/10,2020,12,四,21,N,0.16143
9,台北市,109/12/10,2020,12,四,22,N,0.13983
9,台北市,109/12/10,2020,12,四,23,N,0.08568
9,台北市,109/12/11,2020,12,五,0,N,0.04073
9,台北市,109/12/11,2020,12,五,1,N,0.05678
9,台北市,109/12/11,2020,12,五,2,N,0.06505
9,台北市,109/12/11,2020,12,五,3,N,0.043
9,台北市,109/12/11,2020,12,五,4,N,0.03433
9,台北市,109/12/11,2020,12,五,5,N,0.03628
9,台北市,109/12/11,2020,12,五,6,N,0.03583
9,台北市,109/12/11,2020,12,五,7,N,0.13515
9,台北市,109/12/11,2020,12,五,8,N,0.04575
9,台北市,109/12/11,2020,12,五,9,N,0.0342
9,台北市,109/12/11,2020,12,五,10,N,0.03203
9,台北市,109/12/11,2020,12,五,11,N,0.03263
9,台北市,109/12/11,2020,12,五,12,N,0.08758
