fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
5,台北市,109/12/07,2020,12,一,6,N,0.1624
5,台北市,109/12/07,2020,12,一,7,N,0.12925
5,台北市,109/12/07,2020,12,一,8,N,0.09353
5,台北市,109/12/07,2020,12,一,9,N,0.10435
5,台北市,109/12/07,2020,12,一,10,N,0.05688
5,台北市,109/12/07,2020,12,一,11,N,0.05478
5,台北市,109/12/07,2020,12,一,12,N,0.05805
5,台北市,109/12/07,2020,12,一,13,N,0.05198
5,台北市,109/12/07,2020,12,一,14,N,0.05243
5,台北市,109/12/07,2020,12,一,15,N,0.05848
5,台北市,109/12/07,2020,12,一,16,N,0.07538
5,台北市,109/12/07,2020,12,一,17,N,0.09533
5,台北市,109/12/07,2020,12,一,18,N,0.09118
5,台北市,109/12/07,2020,12,一,19,N,0.08795
5,台北市,109/12/07,2020,12,一,20,N,0.12865
5,台北市,109/12/07,2020,12,一,21,N,0.11575
5,台北市,109/12/07,2020,12,一,22,N,0.1663
5,台北市,109/12/07,2020,12,一,23,N,0.2048
5,台北市,109/12/08,2020,12,二,0,N,0.19123
5,台北市,109/12/08,2020,12,二,1,N,0.19025
5,台北市,109/12/08,2020,12,二,2,N,0.15108
5,台北市,109/12/08,2020,12,二,3,N,0.13573
5,台北市,109/12/08,2020,12,二,4,N,0.11758
5,台北市,109/12/08,2020,12,二,5,N,0.11193
5,台北市,109/12/08,2020,12,二,6,N,0.13893
5,台北市,109/12/08,2020,12,二,7,N,0.1354
5,台北市,109/12/08,2020,12,二,8,N,0.1264
5,台北市,109/12/08,2020,12,二,9,N,0.12765
5,台北市,109/12/08,2020,12,二,10,N,0.12105
5,台北市,109/12/08,2020,12,二,11,N,0.0921
5,台北市,109/12/08,2020,12,二,12,N,0.09238
5,台北市,109/12/08,2020,12,二,13,N,0.10568
5,台北市,109/12/08,2020,12,二,14,N,0.08458
5,台北市,109/12/08,2020,12,二,15,N,0.0568
5,台北市,109/12/08,2020,12,二,16,N,0.05778
5,台北市,109/12/08,2020,12,二,17,N,0.0564
5,台北市,109/12/08,2020,12,二,18,N,0.0542
5,台北市,109/12/08,2020,12,二,19,N,0.05875
5,台北市,109/12/08,2020,12,二,20,N,0.14488
5,台北市,109/12/08,2020,12,二,21,N,0.1258
5,台北市,109/12/08,2020,12,二,22,N,0.2463
5,台北市,109/12/08,2020,12,二,23,N,0.16748
5,台北市,109/12/09,2020,12,三,0,N,0.16593
5,台北市,109/12/09,2020,12,三,1,N,0.16963
5,台北市,109/12/09,2020,12,三,2,N,0.18578
5,台北市,109/12/09,2020,12,三,3,N,0.1638
