fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
35,新北市,109/10/06,2020,10,二,9,N,0.22585
35,新北市,109/10/06,2020,10,二,10,N,0.15045
35,新北市,109/10/06,2020,10,二,11,N,0.1544
35,新北市,109/10/06,2020,10,二,12,N,0.17048
35,新北市,109/10/06,2020,10,二,13,N,0.14635
35,新北市,109/10/06,2020,10,二,14,N,0.14533
35,新北市,109/10/06,2020,10,二,15,N,0.14675
35,新北市,109/10/06,2020,10,二,16,N,0.1565
35,新北市,109/10/06,2020,10,二,17,N,0.18178
35,新北市,109/10/06,2020,10,二,18,N,0.25423
35,新北市,109/10/06,2020,10,二,19,N,0.23485
35,新北市,109/10/06,2020,10,二,20,N,0.19453
35,新北市,109/10/06,2020,10,二,21,N,0.1866
35,新北市,109/10/06,2020,10,二,22,N,0.3394
35,新北市,109/10/06,2020,10,二,23,N,0.18745
35,新北市,109/10/07,2020,10,三,0,N,0.18745
35,新北市,109/10/07,2020,10,三,1,N,0.17073
35,新北市,109/10/07,2020,10,三,2,N,0.17383
35,新北市,109/10/07,2020,10,三,3,N,0.16388
35,新北市,109/10/07,2020,10,三,4,N,0.17355
35,新北市,109/10/07,2020,10,三,5,N,0.1641
35,新北市,109/10/07,2020,10,三,6,N,0.24143
35,新北市,109/10/07,2020,10,三,7,N,0.2289
35,新北市,109/10/07,2020,10,三,8,N,0.22413
35,新北市,109/10/07,2020,10,三,9,N,0.1459
35,新北市,109/10/07,2020,10,三,10,N,0.1439
35,新北市,109/10/07,2020,10,三,11,N,0.148
35,新北市,109/10/07,2020,10,三,12,N,0.1398
35,新北市,109/10/07,2020,10,三,13,N,0.13823
35,新北市,109/10/07,2020,10,三,14,N,0.13625
35,新北市,109/10/07,2020,10,三,15,N,0.16628
35,新北市,109/10/07,2020,10,三,16,N,0.1469
35,新北市,109/10/07,2020,10,三,18,N,0.20313
35,新北市,109/10/07,2020,10,三,19,N,0.2321
35,新北市,109/10/07,2020,10,三,20,N,0.21023
35,新北市,109/10/07,2020,10,三,21,N,0.19715
35,新北市,109/10/07,2020,10,三,22,N,0.2579
35,新北市,109/10/07,2020,10,三,23,N,0.1966
35,新北市,109/10/08,2020,10,四,0,N,0.22123
35,新北市,109/10/08,2020,10,四,1,N,0.18023
35,新北市,109/10/08,2020,10,四,2,N,0.16953
35,新北市,109/10/08,2020,10,四,3,N,0.23383
35,新北市,109/10/08,2020,10,四,4,N,0.20483
35,新北市,109/10/08,2020,10,四,5,N,0.19023
35,新北市,109/10/08,2020,10,四,6,N,0.32055
35,新北市,109/10/08,2020,10,四,7,N,0.19123
35,新北市,109/10/08,2020,10,四,8,N,0.1997
35,新北市,109/10/08,2020,10,四,9,N,0.18088
35,新北市,109/10/08,2020,10,四,10,N,0.16538
35,新北市,109/10/08,2020,10,四,11,N,0.17835
35,新北市,109/10/08,2020,10,四,12,N,0.16735
35,新北市,109/10/08,2020,10,四,13,N,0.138
35,新北市,109/10/08,2020,10,四,14,N,0.13698
35,新北市,109/10/08,2020,10,四,15,N,0.16018
35,新北市,109/10/08,2020,10,四,16,N,0.14233
35,新北市,109/10/08,2020,10,四,17,N,0.18645
35,新北市,109/10/08,2020,10,四,18,N,0.20768
35,新北市,109/10/08,2020,10,四,19,N,0.26218
35,新北市,109/10/08,2020,10,四,20,N,0.25808
35,新北市,109/10/08,2020,10,四,21,N,0.2009
35,新北市,109/10/08,2020,10,四,22,N,0.233
35,新北市,109/10/08,2020,10,四,23,N,0.2325
35,新北市,109/10/09,2020,10,五,0,Y,0.22515
35,新北市,109/10/09,2020,10,五,1,Y,0.1739
35,新北市,109/10/09,2020,10,五,2,Y,0.15933
35,新北市,109/10/09,2020,10,五,3,Y,0.15648
35,新北市,109/10/09,2020,10,五,4,Y,0.15528
35,新北市,109/10/09,2020,10,五,5,Y,0.15468
35,新北市,109/10/09,2020,10,五,6,Y,0.14835
35,新北市,109/10/09,2020,10,五,7,Y,0.19543
35,新北市,109/10/09,2020,10,五,8,Y,0.21638
35,新北市,109/10/09,2020,10,五,9,Y,0.19488
35,新北市,109/10/09,2020,10,五,10,Y,0.18533
35,新北市,109/10/09,2020,10,五,11,Y,0.28993
35,新北市,109/10/09,2020,10,五,12,Y,0.23258
35,新北市,109/10/09,2020,10,五,13,Y,0.24905
35,新北市,109/10/09,2020,10,五,14,Y,0.20358
35,新北市,109/10/09,2020,10,五,15,Y,0.18853
35,新北市,109/10/09,2020,10,五,16,Y,0.1815
35,新北市,109/10/09,2020,10,五,17,Y,0.21133
35,新北市,109/10/09,2020,10,五,18,Y,0.21313
35,新北市,109/10/09,2020,10,五,19,Y,0.27313
35,新北市,109/10/09,2020,10,五,20,Y,0.23595
35,新北市,109/10/09,2020,10,五,21,Y,0.19393
35,新北市,109/10/09,2020,10,五,22,Y,0.206
35,新北市,109/10/09,2020,10,五,23,Y,0.19635
35,新北市,109/10/10,2020,10,六,0,Y,0.2153
35,新北市,109/10/10,2020,10,六,1,Y,0.2145
35,新北市,109/10/10,2020,10,六,2,Y,0.1899
35,新北市,109/10/10,2020,10,六,3,Y,0.1803
35,新北市,109/10/10,2020,10,六,4,Y,0.18828
35,新北市,109/10/10,2020,10,六,5,Y,0.17023
35,新北市,109/10/10,2020,10,六,6,Y,0.22305
35,新北市,109/10/10,2020,10,六,7,Y,0.22295
35,新北市,109/10/10,2020,10,六,8,Y,0.19525
35,新北市,109/10/10,2020,10,六,9,Y,0.25358
35,新北市,109/10/10,2020,10,六,10,Y,0.22678
35,新北市,109/10/10,2020,10,六,11,Y,0.3382
35,新北市,109/10/10,2020,10,六,12,Y,0.23235
35,新北市,109/10/10,2020,10,六,13,Y,0.30585
35,新北市,109/10/10,2020,10,六,14,Y,0.21445
35,新北市,109/10/10,2020,10,六,15,Y,0.1701
35,新北市,109/10/10,2020,10,六,16,Y,0.1872
35,新北市,109/10/10,2020,10,六,17,Y,0.21785
35,新北市,109/10/10,2020,10,六,18,Y,0.2245
35,新北市,109/10/10,2020,10,六,19,Y,0.21005
35,新北市,109/10/10,2020,10,六,20,Y,0.2245
35,新北市,109/10/10,2020,10,六,21,Y,0.23198
35,新北市,109/10/10,2020,10,六,22,Y,0.20383
35,新北市,109/10/10,2020,10,六,23,Y,0.20185
35,新北市,109/10/11,2020,10,日,0,Y,0.17233
35,新北市,109/10/11,2020,10,日,1,Y,0.25115
35,新北市,109/10/11,2020,10,日,2,Y,0.18703
35,新北市,109/10/11,2020,10,日,3,Y,0.15848
35,新北市,109/10/11,2020,10,日,4,Y,0.16165
35,新北市,109/10/11,2020,10,日,5,Y,0.17538
35,新北市,109/10/11,2020,10,日,6,Y,0.26945
35,新北市,109/10/11,2020,10,日,7,Y,0.20085
35,新北市,109/10/11,2020,10,日,8,Y,0.34628
35,新北市,109/10/11,2020,10,日,9,Y,0.23903
35,新北市,109/10/11,2020,10,日,10,Y,0.2104
35,新北市,109/10/11,2020,10,日,11,Y,0.1949
35,新北市,109/10/11,2020,10,日,12,Y,0.03298
35,新北市,109/10/11,2020,10,日,13,Y,0.03045
35,新北市,109/10/11,2020,10,日,14,Y,0.02935
35,新北市,109/10/11,2020,10,日,15,Y,0.16218
35,新北市,109/10/11,2020,10,日,16,Y,0.21405
35,新北市,109/10/11,2020,10,日,17,Y,0.34103
35,新北市,109/10/11,2020,10,日,18,Y,0.32895
35,新北市,109/10/11,2020,10,日,19,Y,0.29113
35,新北市,109/10/11,2020,10,日,20,Y,0.30078
35,新北市,109/10/11,2020,10,日,21,Y,0.23178
