fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
19,台北市,109/12/07,2020,12,一,3,N,0.0545
19,台北市,109/12/07,2020,12,一,4,N,0.04893
19,台北市,109/12/07,2020,12,一,5,N,0.07643
19,台北市,109/12/07,2020,12,一,6,N,0.0834
19,台北市,109/12/07,2020,12,一,7,N,0.07098
19,台北市,109/12/07,2020,12,一,8,N,0.07138
19,台北市,109/12/07,2020,12,一,9,N,0.0892
19,台北市,109/12/07,2020,12,一,10,N,0.06743
19,台北市,109/12/07,2020,12,一,11,N,0.07483
19,台北市,109/12/07,2020,12,一,12,N,0.0894
19,台北市,109/12/07,2020,12,一,13,N,0.0754
19,台北市,109/12/07,2020,12,一,14,N,0.05728
19,台北市,109/12/07,2020,12,一,15,N,0.07888
19,台北市,109/12/07,2020,12,一,16,N,0.1328
19,台北市,109/12/07,2020,12,一,17,N,0.12405
19,台北市,109/12/07,2020,12,一,18,N,0.13763
19,台北市,109/12/07,2020,12,一,19,N,0.15693
19,台北市,109/12/07,2020,12,一,20,N,0.12123
19,台北市,109/12/07,2020,12,一,21,N,0.13725
19,台北市,109/12/07,2020,12,一,22,N,0.14073
19,台北市,109/12/07,2020,12,一,23,N,0.07743
19,台北市,109/12/08,2020,12,二,0,N,0.05923
19,台北市,109/12/08,2020,12,二,1,N,0.05888
19,台北市,109/12/08,2020,12,二,2,N,0.05835
19,台北市,109/12/08,2020,12,二,3,N,0.0504
19,台北市,109/12/08,2020,12,二,4,N,0.0502
19,台北市,109/12/08,2020,12,二,5,N,0.05748
19,台北市,109/12/08,2020,12,二,6,N,0.05153
19,台北市,109/12/08,2020,12,二,7,N,0.06363
19,台北市,109/12/08,2020,12,二,8,N,0.07578
19,台北市,109/12/08,2020,12,二,9,N,0.10315
19,台北市,109/12/08,2020,12,二,10,N,0.08215
19,台北市,109/12/08,2020,12,二,11,N,0.08103
19,台北市,109/12/08,2020,12,二,12,N,0.07765
19,台北市,109/12/08,2020,12,二,13,N,0.08783
19,台北市,109/12/08,2020,12,二,14,N,0.10945
19,台北市,109/12/08,2020,12,二,15,N,0.1209
19,台北市,109/12/08,2020,12,二,16,N,0.10943
