fcustomerid,county,Date,Year,Month,Week,Hour,Holiday,KWH_A
33,新北市,109/12/16,2020,12,三,7,N,0.13535
33,新北市,109/12/16,2020,12,三,8,N,0.0926
33,新北市,109/12/16,2020,12,三,9,N,0.0743
33,新北市,109/12/16,2020,12,三,10,N,0.0457
33,新北市,109/12/16,2020,12,三,11,N,0.06238
33,新北市,109/12/16,2020,12,三,12,N,0.0677
33,新北市,109/12/16,2020,12,三,13,N,0.07708
33,新北市,109/12/16,2020,12,三,14,N,0.0775
33,新北市,109/12/16,2020,12,三,15,N,0.06728
33,新北市,109/12/16,2020,12,三,16,N,0.0763
33,新北市,109/12/16,2020,12,三,17,N,0.07375
33,新北市,109/12/16,2020,12,三,18,N,0.08075
33,新北市,109/12/16,2020,12,三,19,N,0.09343
33,新北市,109/12/16,2020,12,三,20,N,0.12843
33,新北市,109/12/16,2020,12,三,21,N,0.12943
33,新北市,109/12/16,2020,12,三,22,N,0.18383
33,新北市,109/12/16,2020,12,三,23,N,0.16955
33,新北市,109/12/17,2020,12,四,0,N,0.1751
33,新北市,109/12/17,2020,12,四,1,N,0.16675
33,新北市,109/12/17,2020,12,四,2,N,0.19683
33,新北市,109/12/17,2020,12,四,3,N,0.1918
33,新北市,109/12/17,2020,12,四,4,N,0.1659
33,新北市,109/12/17,2020,12,四,5,N,0.17165
33,新北市,109/12/17,2020,12,四,6,N,0.176
33,新北市,109/12/17,2020,12,四,7,N,0.17688
33,新北市,109/12/17,2020,12,四,8,N,0.1141
33,新北市,109/12/17,2020,12,四,9,N,0.094
33,新北市,109/12/17,2020,12,四,10,N,0.07925
33,新北市,109/12/17,2020,12,四,11,N,0.07615
33,新北市,109/12/17,2020,12,四,12,N,0.07178
33,新北市,109/12/17,2020,12,四,13,N,0.05018
33,新北市,109/12/17,2020,12,四,14,N,0.04925
33,新北市,109/12/17,2020,12,四,15,N,0.0899
33,新北市,109/12/17,2020,12,四,16,N,0.07675
33,新北市,109/12/17,2020,12,四,17,N,0.06638
